yr,ticker,g,sec,mb,cr,r40,mc,mom,ret,qqq
2015,REX,CIC,Basi,0.922,0.594,0.286,0.094,16.8,-10.0,2.2
2015,RGEN,NOC,Heal,0.838,0.680,0.267,0.331,121.0,-18.8,-2.2
2015,RGR,CIC,Indu,0.819,0.851,0.027,0.276,-32.7,41.8,-9.4
2015,RHP,NOC,Real,0.612,0.299,0.525,0.776,40.4,-17.7,-4.2
2015,RLJ,NOC,Real,0.617,0.085,0.635,0.927,22.0,-37.2,-4.2
2015,RMBS,NOC,Tech,0.552,0.601,0.495,0.397,9.7,8.5,-0.4
2015,RNR,NOC,Fina,0.977,0.730,0.802,0.883,9.3,16.6,1.6
2015,RNST,NOC,Fina,0.577,0.623,0.616,0.272,-1.8,11.0,-6.4
2015,ROG,NOC,Tech,0.568,0.144,0.456,0.480,29.1,-43.7,-3.0
2015,RRX,CIC,Indu,0.050,0.133,0.125,0.833,4.2,-26.4,-6.7
2015,RS,CIC,Basi,0.078,0.516,0.416,0.961,-19.6,6.5,-5.4
2015,RUSHA,CIC,Cons,0.181,0.719,0.795,0.238,5.8,-36.2,-5.1
2015,RYAM,CIC,Basi,0.795,0.525,0.060,0.228,-50.7,-61.1,1.2
2015,RYN,NOC,Real,0.817,0.861,0.025,0.881,-12.0,-34.0,-6.6
2015,SAH,CIC,Cons,0.007,0.018,0.226,0.411,7.9,-33.9,-3.4
2015,SAM,NOC,Cons,0.445,0.429,0.475,0.934,32.1,-39.3,-3.6
2015,SANM,NOC,Tech,0.009,0.342,0.452,0.601,57.8,-26.1,-0.3
2015,SB,CIC,Indu,0.973,0.655,0.059,0.012,-63.7,-90.1,-1.3
2015,SBGI,NOC,Comm,0.310,0.443,0.902,0.730,6.5,7.9,-5.9
2015,SBS,NOC,Util,0.851,0.333,0.084,0.886,-41.0,10.8,2.2
2015,SBSI,NOC,Fina,0.717,0.669,0.039,0.146,3.5,-23.7,-5.5
2015,SFNC,NOC,Fina,0.100,0.646,0.881,0.235,19.7,5.8,-6.3
2015,SGI,CIC,Cons,0.532,0.804,0.335,0.744,16.2,5.3,0.9
2015,SHAK,CIC,Cons,0.685,0.445,0.699,0.077,-10.0,18.4,12.5
2015,SHEN,NOC,Comm,0.158,0.014,0.553,0.192,9.7,61.9,-7.6
2015,SHO,NOC,Real,0.644,0.546,0.621,0.859,30.1,-29.8,-3.7
2015,SHOO,CIC,Cons,0.258,0.135,0.304,0.635,1.0,-5.1,-6.6
2015,SID,CIC,Basi,0.767,0.863,0.085,0.662,-61.8,28.2,1.6
2015,SIMO,NOC,Tech,0.653,0.835,0.891,0.279,80.6,13.7,-4.0
2015,SKT,NOC,Real,0.302,0.160,0.651,0.872,13.8,-19.1,-6.5
2015,SLAB,NOC,Tech,0.349,0.279,0.427,0.612,3.6,-10.1,-0.6
2015,SLM,NOC,Fina,0.980,0.918,0.023,0.925,0.0,-44.5,-0.6
2015,SLRC,NOC,Fina,0.986,0.888,0.048,0.249,-10.9,-17.5,-5.5
2015,SMCI,NOC,Tech,0.125,0.528,0.810,0.587,103.8,-27.6,-0.8
2015,SMG,CIC,Basi,0.932,0.375,0.037,0.909,17.1,3.8,1.5
2015,SMP,CIC,Cons,0.178,0.224,0.292,0.308,16.7,-13.8,-4.0
2015,SMTC,NOC,Tech,0.847,0.687,0.128,0.593,14.5,-31.8,-1.7
2015,SNDA,NOC,Heal,0.214,0.121,0.441,0.196,1.1,-36.3,-3.6
2015,SNX,NOC,Tech,0.222,0.553,0.584,0.441,9.0,20.2,7.5
2015,SPB,NOC,Cons,0.836,0.600,0.109,0.692,11.0,9.7,12.3
2015,SPH,NOC,Util,0.746,0.854,0.183,0.731,2.4,-43.9,-1.2
2015,SR,NOC,Util,0.737,0.831,0.781,0.671,22.7,18.0,-0.8
2015,SRCE,NOC,Fina,0.521,0.215,0.690,0.221,-4.3,0.7,-1.4
2015,SSD,CIC,Basi,0.379,0.149,0.365,0.512,5.3,-5.1,-2.0
2015,SSRM,CIC,Basi,0.886,0.972,0.947,0.071,-48.2,10.7,-5.2
2015,SSYS,NOC,Tech,0.765,0.874,0.178,0.799,-49.3,-66.8,-1.1
2015,STAG,NOC,Real,0.231,0.667,0.824,0.520,13.8,-37.7,-3.6
2015,STE,NOC,Heal,0.128,0.146,0.607,0.915,53.9,-2.5,-6.3
2015,STLD,CIC,Basi,0.299,0.607,0.625,0.943,7.4,-8.5,2.5
2015,STN,CIC,Indu,0.048,0.237,0.320,0.676,-16.1,-12.7,-5.4
2015,STNG,CIC,Indu,0.904,0.867,0.977,0.464,-13.4,-35.2,-3.7
2015,STRA,NOC,Cons,0.934,0.053,0.361,0.185,35.7,-15.2,-1.2
2015,SUI,NOC,Real,0.477,0.157,0.504,0.797,46.0,-1.0,-5.1
2015,SWBI,CIC,Indu,0.722,0.737,0.205,0.123,10.6,93.7,-5.6
2015,SXC,CIC,Basi,0.639,0.290,0.235,0.326,-29.0,-85.2,-0.2
2015,SXI,CIC,Indu,0.101,0.089,0.447,0.278,32.7,0.6,1.4
2015,SYNA,NOC,Tech,0.881,0.845,0.964,0.719,20.2,-1.9,-1.3
2015,TAC,NOC,Util,0.751,0.701,0.708,0.698,-26.2,-53.6,-2.4
2015,TDAY,NOC,Comm,0.569,0.580,0.552,0.283,68.9,-38.9,-3.8
2015,TDY,NOC,Tech,0.256,0.233,0.422,0.870,2.5,-20.2,-0.2
2015,TEN,CIC,Ener,0.199,0.196,0.217,0.681,8.9,-17.4,-1.1
2015,TEO,NOC,Comm,0.441,0.496,0.258,0.907,20.9,-24.2,-6.3
2015,TER,NOC,Tech,0.623,0.690,0.055,0.916,-4.3,5.8,2.3
2015,TEX,CIC,Indu,0.183,0.158,0.214,0.746,-42.1,-19.3,-7.4
2015,TFII,CIC,Indu,0.390,0.454,0.260,0.696,8.4,-24.5,0.8
2015,TFSL,NOC,Fina,0.598,0.776,0.537,0.929,23.1,21.9,-1.6
2015,THC,NOC,Heal,0.057,0.833,0.496,0.972,-5.7,-47.7,-3.5
2015,THO,CIC,Cons,0.308,0.626,0.726,0.810,4.3,-8.1,-2.6
2015,THRM,CIC,Cons,0.493,0.246,0.527,0.509,44.6,-6.5,-6.7
2015,TK,CIC,Ener,0.835,0.415,0.706,0.822,-15.7,-85.5,-0.7
2015,TKR,CIC,Indu,0.708,0.541,0.064,0.836,-5.4,-33.7,0.2
2015,TNDM,NOC,Heal,0.959,0.982,0.062,0.007,-47.1,-46.2,-3.7
2015,TNET,CIC,Indu,0.553,0.532,0.598,0.733,73.2,-64.7,-1.9
2015,TNK,CIC,Indu,0.947,0.940,0.952,0.126,64.5,-25.5,-3.8
2015,TOWN,NOC,Fina,0.518,0.082,0.511,0.226,0.5,26.8,0.0
2015,TPC,CIC,Indu,0.155,0.399,0.383,0.422,12.5,-48.0,-2.7
2015,TREX,CIC,Indu,0.671,0.625,0.589,0.504,20.9,-27.3,-3.7
2015,TRGP,CIC,Ener,0.084,0.813,0.210,0.902,-2.5,-76.4,-1.0
2015,TRN,CIC,Indu,0.262,0.696,0.799,0.829,-0.8,-26.9,-3.3
2015,TROX,CIC,Basi,0.694,0.536,0.117,0.690,0.0,-83.9,-0.8
2015,TRST,NOC,Fina,0.162,0.231,0.740,0.162,-5.3,-18.5,-1.1
2015,TSLX,NOC,Fina,0.436,0.920,0.714,0.288,10.8,-11.5,-6.1
2015,TTEK,CIC,Indu,0.484,0.199,0.162,0.475,-14.2,2.7,2.2
2015,TTMI,NOC,Tech,0.534,0.322,0.368,0.142,-10.7,-22.1,-0.9
2015,TTWO,NOC,Tech,0.891,0.927,0.165,0.767,55.3,22.1,13.2
2015,TX,CIC,Basi,0.496,0.021,0.326,0.863,-39.9,-27.0,-3.1
2015,TYL,NOC,Tech,0.139,0.036,0.662,0.900,7.3,28.9,-3.4
2015,UAN,CIC,Basi,0.907,0.543,0.516,0.301,-29.0,-56.9,-2.2
2015,UBSI,NOC,Fina,0.198,0.678,0.884,0.678,15.7,-3.2,-1.3
2015,UCB,NOC,Fina,0.993,0.192,0.746,0.374,15.9,-10.0,-5.2
2015,UE,NOC,Real,0.865,0.726,0.753,0.674,7.7,-1.7,-6.8
2015,UFPI,CIC,Basi,0.103,0.402,0.470,0.342,6.7,17.0,-8.1
2015,UI,NOC,Tech,0.320,0.893,0.762,0.667,-35.9,7.6,-2.2
2015,ULH,CIC,Indu,0.808,0.644,0.500,0.214,-7.8,-36.1,-3.2
2015,UNFI,NOC,Cons,0.093,0.210,0.536,0.920,8.1,-57.6,-0.8
2015,UPBD,NOC,Tech,0.249,0.005,0.308,0.571,12.2,-61.1,0.8
2015,USAC,CIC,Ener,0.407,0.689,0.769,0.262,-27.0,-56.9,-4.8
2015,USLM,CIC,Basi,0.560,0.484,0.642,0.050,30.2,-23.1,-1.0
2015,UVE,NOC,Fina,0.603,0.557,0.879,0.242,56.3,-18.7,-5.4
2015,VAC,CIC,Cons,0.416,0.128,0.237,0.689,45.9,-28.5,-4.4
2015,VECO,NOC,Tech,0.877,0.852,0.181,0.390,-23.3,-37.8,-3.3
2015,VET,CIC,Ener,0.827,0.648,0.224,0.991,-22.9,-40.6,-2.9
2015,VIAV,NOC,Tech,0.895,0.071,0.103,0.546,4.2,-33.6,1.6
2015,VLRS,CIC,Indu,0.831,0.758,0.429,0.286,-17.8,108.9,-13.8
2015,VLY,NOC,Fina,0.475,0.619,0.431,0.607,-7.8,-7.7,1.1
2015,VMI,CIC,Indu,0.486,0.413,0.201,0.783,-19.4,-14.3,-5.8
2015,VNET,NOC,Tech,0.254,0.431,0.778,0.375,-35.9,12.8,-3.1
2015,VRTS,NOC,Fina,0.582,0.582,0.712,0.425,-26.5,-35.8,0.1
2015,VSAT,NOC,Tech,0.626,0.569,0.272,0.765,2.2,-7.6,-7.4
2015,VSEC,CIC,Indu,0.228,0.489,0.089,0.068,72.4,-26.8,-4.5
2015,VSH,NOC,Tech,0.087,0.171,0.251,0.616,2.0,-21.3,-5.8
2015,VVX,CIC,Indu,0.633,0.331,0.112,0.030,50.5,-37.4,0.0
2015,W,CIC,Cons,0.046,0.302,0.473,0.658,-23.4,40.0,-8.1
2015,WAL,NOC,Fina,0.614,0.315,0.867,0.657,10.1,21.4,-4.0
2015,WB,NOC,Comm,0.948,0.916,0.858,0.802,-26.5,-0.9,0.1
2015,WBS,NOC,Fina,0.004,0.055,0.728,0.794,11.5,-0.7,-4.8
2015,WCC,CIC,Indu,0.012,0.187,0.352,0.840,-17.7,-45.1,-0.7
2015,WD,NOC,Fina,0.351,0.899,0.843,0.121,3.8,29.3,-13.0
2015,WEN,CIC,Cons,0.724,0.463,0.155,0.931,13.8,-10.3,-5.9
2015,WEX,NOC,Tech,0.573,0.101,0.776,0.893,16.4,-32.1,-3.2
2015,WGO,CIC,Cons,0.112,0.694,0.276,0.125,-26.0,0.8,2.0
2015,WIX,NOC,Tech,0.185,0.368,0.648,0.215,-27.6,-17.5,-7.2
2015,WLFC,CIC,Indu,0.813,0.418,0.148,0.091,5.6,-2.5,0.5
2015,WLYB,NOC,Comm,0.085,0.073,0.438,0.877,5.3,-27.0,2.0
2015,WNC,CIC,Indu,0.171,0.057,0.484,0.263,-2.2,-11.3,1.2
2015,WOR,CIC,Indu,0.304,0.548,0.171,0.338,-33.0,40.5,3.0
2015,WSBC,NOC,Fina,0.585,0.473,0.626,0.285,8.9,-14.6,0.7
2015,WSFS,NOC,Fina,0.463,0.416,0.717,0.219,5.4,12.0,-6.8
2015,WSO,CIC,Indu,0.011,0.039,0.338,0.918,24.0,-4.1,-9.2
2015,WST,NOC,Heal,0.173,0.060,0.384,0.897,10.8,6.0,-5.4
2015,WT,NOC,Fina,0.915,0.826,0.792,0.705,30.2,-36.4,-0.9
2015,WTFC,NOC,Fina,0.669,0.142,0.724,0.639,-10.5,2.3,1.2
2015,WTI,CIC,Ener,0.966,0.614,0.041,0.069,-61.4,-42.5,-1.9
2015,WTM,NOC,Fina,0.906,0.802,0.415,0.895,12.2,8.5,-2.9
2015,WTRG,NOC,Util,0.440,0.046,0.730,0.973,5.8,19.7,-6.5
2015,WWW,CIC,Cons,0.377,0.902,0.358,0.751,10.9,-37.9,-2.2
2015,YELP,NOC,Comm,0.028,0.165,0.861,0.956,-23.6,-68.5,-1.8
2015,ZBRA,NOC,Tech,0.605,0.929,0.989,0.947,32.6,-18.5,-3.4
2015,ZG,NOC,Comm,0.055,0.107,0.779,0.904,18.5,-44.9,-5.8
2015,ZWS,CIC,Indu,0.059,0.020,0.327,0.415,-6.7,-37.1,0.9
2016,AAON,CIC,Indu,0.295,0.387,0.719,0.286,8.5,40.9,29.1
2016,AAT,NOC,Real,0.144,0.050,0.783,0.654,-17.1,23.7,26.9
2016,ABCB,NOC,Fina,0.460,0.396,0.854,0.295,4.7,53.0,23.9
2016,ABG,CIC,Cons,0.012,0.022,0.455,0.386,-38.0,31.3,25.2
2016,ABR,NOC,Real,0.770,0.611,0.493,0.020,-7.3,12.3,23.5
2016,ACHC,NOC,Heal,0.485,0.798,0.940,0.912,-15.1,-22.5,18.0
2016,ACLS,NOC,Tech,0.637,0.889,0.500,0.007,0.4,47.3,26.5
2016,ADTN,NOC,Tech,0.649,0.228,0.267,0.285,-23.7,26.5,22.7
2016,AEIS,NOC,Tech,0.868,0.671,0.106,0.364,12.7,115.3,36.6
2016,AG,CIC,Basi,0.854,0.724,0.010,0.232,-14.1,111.0,43.5
2016,AGCO,CIC,Indu,0.220,0.334,0.137,0.892,-10.1,43.4,27.0
2016,AGM,NOC,Fina,0.899,0.967,0.800,0.048,14.8,57.9,31.5
2016,AGO,NOC,Fina,0.949,0.901,0.886,0.873,-6.1,67.4,34.5
2016,AGX,CIC,Indu,0.639,0.874,0.629,0.113,-0.8,87.2,29.9
2016,ALGN,NOC,Heal,0.017,0.091,0.788,0.980,1.4,51.2,27.6
2016,ALGT,CIC,Indu,0.861,0.043,0.786,0.762,-10.3,9.1,21.2
2016,ALSN,CIC,Cons,0.225,0.464,0.228,0.907,-27.5,50.6,34.8
2016,ALX,NOC,Real,0.409,0.018,0.818,0.604,-17.2,11.5,23.8
2016,AMBA,NOC,Tech,0.197,0.765,0.538,0.517,-26.7,29.3,24.6
2016,AMD,NOC,Tech,0.773,0.730,0.098,0.515,-12.9,444.1,103.6
2016,AMH,NOC,Real,0.800,0.768,0.955,0.800,-15.0,65.6,34.2
2016,AMN,NOC,Heal,0.177,0.684,0.849,0.401,24.2,56.3,33.8
2016,ANDE,NOC,Cons,0.030,0.308,0.179,0.250,-44.1,40.1,34.7
2016,ANET,NOC,Tech,0.273,0.003,0.889,0.944,-14.6,73.3,37.5
2016,ANGO,NOC,Heal,0.596,0.141,0.247,0.065,-39.8,44.7,19.2
2016,ANIP,NOC,Heal,0.821,0.950,0.563,0.051,-47.2,74.2,39.6
2016,APAM,NOC,Fina,0.513,0.616,0.646,0.323,-45.1,6.6,24.9
2016,APLE,NOC,Real,0.495,0.922,0.243,0.882,11.1,1.0,20.7
2016,ARCB,CIC,Indu,0.200,0.262,0.270,0.078,-54.9,77.0,34.5
2016,ARCC,NOC,Fina,0.922,0.803,0.089,0.929,-25.1,37.0,29.3
2016,ARCO,CIC,Cons,0.243,0.114,0.185,0.200,-39.0,105.3,37.1
2016,ARES,NOC,Fina,0.959,0.932,0.035,0.306,-40.6,93.7,41.0
2016,ARLP,CIC,Ener,0.164,0.157,0.209,0.326,-65.3,77.4,31.9
2016,ASR,CIC,Indu,0.995,0.553,0.907,0.942,3.9,14.2,23.8
2016,ATEN,NOC,Tech,0.316,0.682,0.454,0.005,0.6,68.7,40.3
2016,ATHM,NOC,Comm,0.611,0.618,0.904,0.803,-40.4,37.6,30.3
2016,ATRO,CIC,Indu,0.591,0.912,0.353,0.134,-58.0,54.7,32.0
2016,AUB,NOC,Fina,0.503,0.831,0.611,0.329,5.0,48.0,27.1
2016,AVAV,CIC,Indu,0.892,0.659,0.368,0.169,-5.3,-2.1,19.9
2016,AVNT,CIC,Basi,0.199,0.508,0.214,0.642,-30.7,32.3,25.2
2016,AX,NOC,Fina,0.404,0.361,0.954,0.377,-13.8,56.8,29.7
2016,AXIA,NOC,Util,0.849,0.775,0.033,0.818,-4.6,76.7,40.3
2016,AXON,CIC,Indu,0.608,0.137,0.715,0.343,-14.6,34.6,28.8
2016,AZTA,NOC,Heal,0.290,0.402,0.189,0.187,-29.0,83.6,33.8
2016,AZZ,CIC,Indu,0.343,0.382,0.598,0.434,19.6,27.9,17.8
2016,BANC,NOC,Fina,0.512,0.762,0.884,0.573,31.6,0.5,19.0
2016,BB,NOC,Tech,0.724,0.538,0.026,0.914,-20.9,-7.1,15.5
2016,BC,CIC,Cons,0.326,0.055,0.321,0.889,-28.3,42.2,26.6
2016,BCC,CIC,Basi,0.228,0.161,0.329,0.132,-64.1,94.7,43.0
2016,BCPC,CIC,Basi,0.517,0.891,0.262,0.618,9.6,34.1,28.7
2016,BDC,NOC,Tech,0.561,0.434,0.381,0.608,-45.7,68.3,39.1
2016,BDN,NOC,Real,0.167,0.098,0.081,0.664,-22.6,25.6,23.3
2016,BEP,NOC,Util,0.823,0.273,0.565,0.829,-11.6,7.2,21.9
2016,BGC,NOC,Fina,0.634,0.882,0.972,0.520,-0.9,29.0,30.4
2016,BJRI,CIC,Cons,0.242,0.010,0.497,0.359,-7.1,-17.4,18.5
2016,BKD,NOC,Heal,0.031,0.821,0.250,0.783,-56.7,0.1,24.2
2016,BKH,NOC,Util,0.738,0.447,0.141,0.737,-2.2,26.9,22.8
2016,BLX,NOC,Fina,0.887,0.720,0.659,0.318,-24.3,10.7,18.1
2016,BOX,NOC,Tech,0.714,0.879,0.114,0.510,-39.0,40.7,27.3
2016,BSM,CIC,Ener,0.977,0.844,0.023,0.748,-29.7,31.8,25.5
2016,BURL,CIC,Cons,0.260,0.033,0.482,0.924,-5.8,60.7,31.6
2016,BYD,CIC,Cons,0.045,0.493,0.462,0.603,15.2,24.3,27.1
2016,CAC,NOC,Fina,0.127,0.561,0.795,0.050,4.7,57.8,29.3
2016,CACI,NOC,Tech,0.136,0.116,0.392,0.616,-7.1,52.1,28.0
2016,CAKE,CIC,Cons,0.098,0.005,0.449,0.728,-6.9,22.9,28.5
2016,CALM,NOC,Cons,0.873,0.717,0.586,0.757,42.0,-31.5,12.3
2016,CALX,NOC,Tech,0.492,0.313,0.147,0.033,-31.5,1.0,25.1
2016,CAR,CIC,Indu,0.204,0.127,0.351,0.813,-52.1,28.1,26.9
2016,CARE,NOC,Fina,0.205,0.013,0.689,0.025,7.0,14.2,20.1
2016,CASY,CIC,Cons,0.647,0.371,0.253,0.922,12.8,11.3,22.1
2016,CATY,NOC,Fina,0.351,0.258,0.874,0.649,1.3,37.5,24.0
2016,CBRL,CIC,Cons,0.151,0.036,0.411,0.879,1.1,14.4,24.9
2016,CBT,CIC,Basi,0.336,0.581,0.108,0.722,-2.3,40.3,22.7
2016,CCJ,CIC,Ener,0.609,0.556,0.169,0.987,-18.1,-11.8,19.8
2016,CCOI,NOC,Comm,0.099,0.023,0.613,0.512,-4.4,21.5,25.1
2016,CCU,NOC,Cons,0.526,0.149,0.359,0.902,10.6,15.0,25.3
2016,CDE,CIC,Basi,0.858,0.482,0.684,0.038,-63.9,367.2,109.5
2016,CERS,NOC,Heal,0.901,0.454,0.013,0.119,-0.6,-20.3,16.2
2016,CFFN,NOC,Fina,0.084,0.104,0.778,0.518,-7.0,36.4,25.6
2016,CG,NOC,Fina,0.969,0.907,0.369,0.877,-57.1,44.6,33.9
2016,CGNX,NOC,Tech,0.465,0.851,0.334,0.765,-24.1,125.7,56.9
2016,CHDN,CIC,Cons,0.919,0.778,0.896,0.667,24.1,16.8,25.0
2016,CHE,NOC,Heal,0.171,0.083,0.522,0.692,25.1,26.3,25.6
2016,CHEF,NOC,Cons,0.018,0.406,0.735,0.068,-25.0,1.6,22.3
2016,CHH,CIC,Cons,0.447,0.306,0.732,0.793,-23.3,15.1,24.4
2016,CIB,NOC,Fina,0.743,0.656,0.675,0.623,-24.2,13.3,21.8
2016,CIEN,NOC,Tech,0.520,0.250,0.409,0.680,-17.7,54.0,29.4
2016,CIGI,NOC,Real,0.618,0.748,0.119,0.417,-9.5,20.4,28.5
2016,CLDT,NOC,Real,0.758,0.589,0.776,0.252,-31.6,0.7,21.6
2016,CLH,CIC,Indu,0.429,0.346,0.166,0.709,-25.3,35.2,28.9
2016,CLS,NOC,Tech,0.003,0.075,0.386,0.482,-13.1,28.1,25.4
2016,CMC,CIC,Basi,0.382,0.626,0.103,0.535,-2.4,60.6,16.6
2016,CMP,CIC,Basi,0.940,0.654,0.194,0.700,-20.5,13.2,26.6
2016,CMRE,CIC,Indu,0.285,0.435,0.810,0.041,-61.5,-13.5,17.1
2016,CNK,NOC,Comm,0.139,0.351,0.576,0.886,-23.4,37.5,29.5
2016,CNOB,NOC,Fina,0.733,0.947,0.829,0.099,-11.8,58.6,31.4
2016,CNS,NOC,Fina,0.300,0.225,0.722,0.460,-35.5,14.8,20.6
2016,CNX,CIC,Ener,0.975,0.571,0.048,0.596,-72.6,130.5,38.2
2016,CODI,CIC,Indu,0.507,0.531,0.174,0.263,-12.7,12.9,23.9
2016,CPA,CIC,Indu,0.685,0.551,0.159,0.682,-52.0,85.3,37.5
2016,CPAC,CIC,Basi,0.449,0.219,0.525,0.237,-22.4,43.9,31.3
2016,CPK,NOC,Util,0.623,0.568,0.323,0.311,39.9,6.6,21.9
2016,CPS,CIC,Cons,0.276,0.240,0.477,0.432,33.6,57.5,31.7
2016,CRL,NOC,Heal,0.333,0.194,0.591,0.861,3.3,14.5,28.1
2016,CROX,CIC,Cons,0.874,0.305,0.088,0.230,-8.4,-32.1,14.4
2016,CRS,CIC,Basi,0.373,0.465,0.154,0.495,-18.2,35.3,25.7
2016,CRTO,NOC,Comm,0.040,0.657,0.733,0.647,-23.1,37.6,35.6
2016,CRUS,NOC,Tech,0.412,0.859,0.714,0.591,1.5,115.7,41.6
2016,CSIQ,NOC,Tech,0.598,0.866,0.632,0.376,-45.4,-28.3,14.8
2016,CSW,CIC,Indu,0.298,0.237,0.616,0.083,286.3,22.7,26.2
2016,CTRE,NOC,Real,0.745,0.369,0.944,0.084,-24.6,53.3,35.7
2016,CUBI,NOC,Fina,0.725,0.392,0.866,0.204,21.6,49.2,29.4
2016,CUZ,NOC,Real,0.432,0.873,0.425,0.404,-26.6,50.5,35.3
2016,CVCO,CIC,Cons,0.227,0.480,0.666,0.225,3.2,22.8,23.1
2016,CVLT,NOC,Tech,0.118,0.356,0.343,0.550,-19.7,56.1,29.7
2016,CW,CIC,Indu,0.399,0.450,0.588,0.816,-6.3,52.1,30.7
2016,CWEN,NOC,Util,0.826,0.680,0.960,0.424,-49.4,34.3,28.8
2016,CYD,CIC,Indu,0.116,0.596,0.212,0.063,-48.8,68.5,25.5
2016,CZR,CIC,Cons,0.422,0.975,0.566,0.351,120.6,64.1,32.7
2016,DAC,CIC,Indu,0.442,0.151,0.609,0.116,-22.3,-43.7,12.8
2016,DAKT,NOC,Tech,0.551,0.459,0.288,0.022,-30.0,31.1,28.5
2016,DAR,NOC,Cons,0.427,0.955,0.151,0.498,-46.9,40.0,26.4
2016,DCH,CIC,Cons,0.356,0.230,0.424,0.369,-42.5,47.3,33.6
2016,DCOM,NOC,Fina,0.421,0.432,0.533,0.346,15.8,25.9,21.5
2016,DDD,NOC,Tech,0.820,0.631,0.003,0.526,-51.9,17.2,21.4
2016,DDS,CIC,Cons,0.671,0.028,0.341,0.758,-41.3,-19.4,16.5
2016,DECK,CIC,Cons,0.740,0.407,0.636,0.523,-40.7,16.6,22.1
2016,DHC,NOC,Real,0.210,0.220,0.823,0.868,-34.0,38.8,30.6
2016,DHT,CIC,Indu,0.954,0.985,0.906,0.195,-24.8,-27.9,13.8
2016,DIOD,NOC,Tech,0.515,0.359,0.237,0.296,-35.5,31.3,28.6
2016,DKL,CIC,Ener,0.755,0.576,0.121,0.212,-27.2,6.8,21.9
2016,DLB,NOC,Tech,0.525,0.119,0.551,0.849,-24.6,55.6,29.6
2016,DLX,NOC,Comm,0.051,0.008,0.601,0.780,-13.6,33.0,24.8
2016,DMLP,CIC,Ener,0.921,0.826,0.174,0.000,-59.6,67.0,35.4
2016,DRH,NOC,Real,0.763,0.058,0.570,0.551,-40.5,35.0,29.9
2016,DXC,NOC,Tech,0.839,0.500,0.078,0.896,-17.3,121.3,60.4
2016,DY,CIC,Indu,0.614,0.505,0.695,0.614,59.8,37.9,30.2
2016,EBF,CIC,Indu,0.315,0.280,0.240,0.098,35.2,-14.5,17.1
2016,ECHO,NOC,Comm,0.584,0.323,0.356,0.851,-22.9,29.6,27.4
2016,ECPG,NOC,Fina,0.159,0.800,0.561,0.121,-52.4,70.0,36.4
2016,EDU,NOC,Cons,0.742,0.187,0.467,0.970,43.1,68.7,30.3
2016,EEFT,NOC,Tech,0.419,0.358,0.464,0.897,45.4,5.5,24.8
2016,EFXT,CIC,Ener,0.434,0.810,0.050,0.205,-33.6,63.7,34.7
2016,EGO,CIC,Basi,0.877,0.490,0.000,0.662,-37.5,16.2,20.7
2016,EMBJ,CIC,Indu,0.599,0.725,0.828,0.978,-24.8,-9.5,17.4
2016,ENOV,NOC,Heal,0.086,0.550,0.217,0.570,-49.4,64.2,31.1
2016,ENR,CIC,Indu,0.154,0.386,0.594,0.675,5.3,36.9,25.2
2016,ENS,CIC,Indu,0.093,0.429,0.338,0.646,-21.0,62.9,31.3
2016,ENTG,NOC,Tech,0.709,0.786,0.364,0.538,-13.3,60.7,37.3
2016,EPAC,CIC,Indu,0.477,0.412,0.030,0.462,-8.8,20.7,20.7
2016,EPAM,NOC,Tech,0.263,0.139,0.781,0.836,3.6,12.0,23.2
2016,EPC,NOC,Cons,0.917,0.714,0.066,0.990,-14.1,-4.6,18.1
2016,EPR,NOC,Real,0.079,0.056,0.914,0.894,0.6,25.1,26.7
2016,EQT,CIC,Ener,0.925,0.770,0.093,1.000,-22.8,1.7,19.3
2016,ESI,CIC,Basi,0.825,0.988,0.990,0.594,-67.2,50.3,27.6
2016,ESLT,CIC,Indu,0.075,0.053,0.450,0.940,46.2,20.5,20.1
2016,ESRT,NOC,Real,0.727,0.944,0.553,0.937,-13.2,37.8,28.7
2016,ETSY,CIC,Cons,0.389,0.854,0.952,0.268,-75.4,73.1,38.3
2016,EVC,NOC,Comm,0.487,0.174,0.548,0.215,11.3,-28.5,15.2
2016,EVO,NOC,Heal,0.795,0.836,0.930,0.126,-11.0,249.4,73.6
2016,EWBC,NOC,Fina,0.606,0.326,0.846,0.995,-16.1,48.1,28.2
2016,EXLS,NOC,Tech,0.575,0.513,0.702,0.540,43.9,-1.7,21.8
2016,EXP,CIC,Basi,0.788,0.394,0.523,0.685,-38.9,115.8,37.4
2016,FAF,NOC,Fina,0.323,0.417,0.515,0.906,-5.3,12.2,26.6
2016,FANG,CIC,Ener,0.970,0.983,0.012,0.969,-7.6,53.5,33.4
2016,FBP,NOC,Fina,0.935,0.349,0.407,0.182,-54.7,89.7,36.5
2016,FCF,NOC,Fina,0.505,0.096,0.631,0.228,2.8,70.1,40.1
2016,FCFS,NOC,Fina,0.185,0.268,0.417,0.276,-40.5,41.5,26.4
2016,FCN,CIC,Indu,0.207,0.088,0.401,0.490,-7.0,18.7,24.4
2016,FFBC,NOC,Fina,0.363,0.416,0.755,0.308,-7.6,73.6,31.3
2016,FHN,NOC,Fina,0.189,0.409,0.687,0.801,-6.4,63.1,33.4
2016,FICO,NOC,Tech,0.464,0.132,0.571,0.763,5.3,49.9,27.4
2016,FISI,NOC,Fina,0.320,0.227,0.762,0.040,17.3,22.3,20.0
