ticker,yr,fecha,f4,sector,ret,ps,mcap,mom,r40,sdmb,sdcr,mb,cr
SD,2018,2018-02-21,2019-03-04,Energy,-46.93,1.5100,539.5,-21.84,-0.2489,0.08265,0.23982,0.3175,-0.0533
SE,2018,2018-02-27,2019-02-26,Consumer Cyclical,32.14,8.6800,3595.2,-24.60,-1.1254,0.10786,0.15855,0.1890,0.4086
SEDG,2018,2018-02-14,2019-02-20,Energy,12.47,2.8500,1730.1,155.36,0.8805,0.01909,0.27086,0.3748,0.6979
SENEA,2018,2018-01-25,2019-02-01,Consumer Defensive,-7.45,0.2500,307.3,-23.55,0.0214,0.02975,0.16410,0.0811,-0.0052
SFIX,2018,2018-03-12,2019-03-11,desconocido,11.86,1.9400,2124.0,59.21,0.2972,0.01259,0.08934,0.4305,0.2445
SFM,2018,2018-02-22,2019-02-21,Consumer Defensive,-8.70,0.7400,3451.8,33.35,0.1929,0.06476,0.03371,0.4732,0.1605
SFNC,2018,2018-01-22,2019-01-22,Financial Services,-12.03,5.0500,2590.2,0.34,0.9179,0.02484,0.24219,0.8440,0.6635
SGC,2018,2018-02-22,2019-02-21,desconocido,-31.90,1.4600,389.5,41.15,0.2168,0.01071,0.08830,0.3585,0.1200
SGH,2018,2018-03-22,2019-03-28,desconocido,-45.83,1.0100,1019.5,227.49,0.9694,0.01568,0.35776,0.2326,0.8259
SGMS,2018,2018-02-28,2019-02-21,desconocido,-35.34,1.2900,3977.8,112.68,0.2122,0.00964,0.02268,0.6174,0.0941
SGRY,2018,2018-03-01,2019-03-13,Healthcare,-12.84,0.5500,724.7,-28.64,0.6789,0.01816,0.16345,0.2642,0.5044
SHAK,2018,2018-02-15,2019-02-25,Consumer Cyclical,26.79,3.0200,1083.6,14.09,0.3728,0.01329,0.05918,0.4618,0.3121
SHEN,2018,2018-03-15,2019-02-28,Communication Services,30.51,2.7900,1703.4,20.53,0.0940,0.02072,0.36420,0.6799,-0.0254
SHO,2018,2018-02-12,2019-02-12,Real Estate,-11.39,2.9700,3545.1,3.95,0.1225,0.02537,0.03046,0.5188,0.0021
SHOO,2018,2018-02-27,2019-02-27,Consumer Cyclical,15.66,1.6400,2535.6,17.95,0.1700,0.01116,0.06337,0.3835,0.0831
SHYF,2018,2018-03-01,2019-02-28,desconocido,-41.03,0.7700,544.5,102.61,0.2751,0.01566,0.10159,0.1364,0.2415
SIG,2018,2018-03-14,2019-04-03,Consumer Cyclical,-27.26,0.4100,2563.7,-45.42,0.1513,0.04904,0.04543,0.4011,0.0102
SIM,2018,2018-03-08,2019-02-26,desconocido,-5.13,0.0600,1720.4,-29.40,-0.0404,0.02792,0.19862,0.1478,-0.1524
SIMO,2018,2018-02-06,2019-01-29,Technology,-23.75,3.3600,1758.6,12.71,0.0441,0.01798,0.33262,0.4648,-0.0557
SIRE,2018,2018-02-15,2019-02-14,desconocido,-11.89,1.1300,561.9,-8.15,0.2579,0.09768,0.05217,0.1019,0.0439
SJI,2018,2018-02-22,2019-02-27,desconocido,19.63,1.6900,2100.8,-22.42,0.0378,0.09468,0.28068,0.3751,0.0478
SJW,2018,2018-02-21,2019-02-20,desconocido,14.46,2.8400,1105.4,9.44,0.3741,0.03596,0.13734,0.5259,0.1793
SKT,2018,2018-02-13,2019-02-13,Real Estate,-5.33,4.5000,2197.1,-31.49,0.3602,0.01231,0.03429,0.6825,0.0155
SLAB,2018,2018-01-31,2019-01-30,Technology,-20.11,5.3400,4105.7,38.92,0.2321,0.01120,0.04922,0.5933,0.1008
SLCA,2018,2018-02-21,2019-02-19,desconocido,-39.36,1.6600,2059.8,-57.73,1.1127,0.08992,0.76710,0.2936,0.9771
SLRC,2018,2018-02-22,2019-02-21,Financial Services,3.65,10.5700,867.3,-7.81,0.7404,0.03914,0.75554,0.7992,0.1292
SMCI,2018,2018-03-31,2019-03-31,Technology,33.54,0.2600,805.1,-32.51,0.3858,0.01123,0.18045,0.1278,0.3583
SMLP,2018,2018-02-22,2019-02-26,desconocido,-45.52,2.8700,1402.7,-16.70,0.2931,0.14089,0.18048,0.4131,-0.0070
SMP,2018,2018-02-20,2019-02-14,Consumer Cyclical,-5.34,1.0600,1183.1,2.94,0.1186,0.01020,0.07219,0.2890,0.0443
SMTC,2018,2018-03-14,2019-03-13,Technology,59.03,3.9400,2316.1,1.75,0.1260,0.01763,0.06794,0.5543,0.0042
SMTS,2018,2018-03-22,2019-03-28,desconocido,-39.33,2.1200,434.9,-3.96,0.3703,0.07349,0.50352,0.3172,0.2234
SNDA,2018,2018-02-27,2019-02-28,Healthcare,-55.60,0.7100,331.6,-32.98,0.0806,0.01104,0.02937,0.3903,0.0101
SNR,2018,2018-02-23,2019-02-22,desconocido,-30.87,1.4400,646.7,-26.04,0.0497,0.00692,0.23631,0.5026,-0.0900
SNX,2018,2018-01-09,2019-01-10,Technology,-38.29,0.1600,2727.3,15.20,0.3974,0.00446,0.11500,0.0870,0.3666
SOHOB,2018,2018-03-16,2019-03-15,desconocido,0.00,2.2300,344.0,-2.82,0.1358,0.02961,0.08792,0.2621,0.0619
SOHOO,2018,2018-02-27,2019-02-26,desconocido,-0.76,2.2200,342.5,30.34,0.1358,0.02961,0.08792,0.2621,0.0619
SOI,2018,2018-03-06,2019-02-27,desconocido,-9.75,6.4700,436.0,55.40,2.8896,0.18065,0.44256,0.6422,2.4578
SP,2018,2018-02-21,2019-02-20,desconocido,2.12,0.5000,807.5,27.86,0.0096,0.01344,1.12885,0.1055,-0.0340
SPB,2018,2018-02-09,2019-02-07,Consumer Defensive,-53.15,0.8200,3304.4,-5.78,0.1145,0.02026,0.22744,0.3754,0.0734
SPH,2018,2018-02-08,2019-02-07,Utilities,-9.08,1.1900,1480.2,-20.69,0.3257,0.03686,0.18184,0.5575,0.1764
SPNT,2018,2018-02-28,2019-02-27,Financial Services,-16.76,1.5800,1464.2,14.40,0.4264,0.05976,0.71130,0.3054,0.2051
SPPI,2018,2018-03-06,2019-02-28,desconocido,-48.74,16.1600,2074.4,235.83,-1.6274,0.08198,0.20625,0.6017,-0.1892
SPTN,2018,2018-02-21,2019-02-20,desconocido,-0.63,0.1000,812.8,-43.07,0.0645,0.00432,0.02506,0.1351,0.0525
SR,2018,2018-02-01,2019-02-06,Utilities,23.32,1.6900,3054.5,-0.39,0.3198,0.07537,0.22720,0.3222,0.1347
SRCE,2018,2018-01-18,2019-01-24,Financial Services,-14.23,4.6200,1347.7,18.97,0.5329,0.01610,0.09251,0.8657,0.2452
SSD,2018,2018-02-05,2019-02-04,Basic Materials,8.16,2.7400,2677.1,29.13,0.2639,0.01594,0.03650,0.4433,0.1573
SSRM,2018,2018-02-22,2019-02-21,Basic Materials,69.63,2.2200,996.3,-23.58,0.0321,0.08326,0.36241,0.1964,-0.1527
SSTK,2018,2018-02-22,2019-02-26,desconocido,4.42,2.9200,1626.8,7.74,0.2137,0.00941,0.04014,0.5746,0.1664
SSYS,2018,2018-02-28,2019-03-07,Technology,25.93,1.4500,969.1,0.30,-0.0103,0.00990,0.02985,0.4866,0.0230
STAA,2018,2018-02-28,2019-02-21,Healthcare,134.97,7.1400,647.0,54.30,0.0719,0.01969,0.04990,0.6993,0.1226
STAG,2018,2018-02-15,2019-02-13,Real Estate,19.94,7.4600,2246.1,-2.49,0.4310,0.00829,0.04769,0.8106,0.2215
STAY,2018,2018-02-27,2019-02-27,desconocido,-8.96,2.9500,3784.0,13.58,0.3030,0.02831,0.01612,0.5279,0.0229
STKL,2018,2018-02-27,2019-02-26,desconocido,-67.00,0.4700,601.4,3.70,-0.0261,0.02155,0.10318,0.0967,-0.0173
STN,2018,2018-02-22,2019-02-28,Industrials,-4.09,0.7300,2913.3,-3.39,0.0933,0.03383,0.30598,0.3415,0.0674
STNG,2018,2018-02-14,2019-02-14,Industrials,-19.21,1.3300,681.9,-39.39,0.3747,0.13339,0.29163,0.0611,0.3990
STRA,2018,2018-03-01,2019-03-01,Consumer Defensive,65.82,2.1600,982.5,13.91,0.0937,0.01522,0.02798,0.4514,-0.0048
STRL,2018,2018-03-05,2019-03-04,Industrials,20.91,0.3500,335.3,30.33,0.5357,0.01548,0.17477,0.0944,0.5083
SUM,2018,2018-02-14,2019-02-06,desconocido,-49.65,1.8300,3536.6,34.02,0.2755,0.05887,0.05972,0.3495,0.1585
SUN,2018,2018-02-21,2019-02-20,Energy,-0.50,0.2200,3023.2,7.99,0.0461,0.06387,0.71465,0.0970,0.0202
SUP,2018,2018-03-15,2019-03-07,desconocido,-65.58,0.3600,398.9,-37.82,0.9595,0.03512,0.41395,0.1097,0.9214
SUPV,2018,2018-02-19,2019-03-07,Financial Services,-77.27,2.7100,2938.9,110.20,2.1525,0.08114,0.65473,0.6320,1.9802
SVC,2018,2018-03-01,2019-02-27,desconocido,8.03,1.8800,4083.2,-22.19,0.2511,0.00611,0.03204,0.4132,0.1166
SVM,2018,2018-02-08,2019-02-14,desconocido,-7.00,2.4900,412.5,-20.07,0.3704,0.13515,0.35561,0.3912,-0.0729
SWBI,2018,2018-03-01,2019-03-07,Industrials,20.89,0.6000,398.4,-51.48,-0.2890,0.05252,0.37554,0.2981,-0.3261
SWN,2018,2018-03-01,2019-02-28,desconocido,14.02,0.5900,1889.8,-55.57,0.3892,0.05804,0.33813,0.5352,0.1827
SXC,2018,2018-01-31,2019-02-05,Basic Materials,-8.92,0.5400,719.0,12.12,0.2115,0.03091,0.11586,0.2436,0.1044
SXI,2018,2018-01-30,2019-01-30,Industrials,-21.56,1.5700,1296.7,2.67,0.2931,0.00728,0.11412,0.3410,0.2065
SYKE,2018,2018-02-26,2019-02-25,desconocido,-0.92,0.8100,1284.7,7.07,0.1339,0.00781,0.08479,0.3406,0.0774
SYNA,2018,2018-02-07,2019-02-07,Technology,-0.34,0.8100,1392.0,-29.48,-0.1227,0.03007,0.19868,0.2677,-0.0670
SYNH,2018,2018-02-28,2019-03-18,desconocido,13.17,1.6400,4382.2,-4.01,1.6654,0.01453,0.62564,0.2239,1.6515
TAC,2018,2018-03-01,2019-02-27,Utilities,12.50,0.9000,1613.5,0.00,-0.0040,0.05886,0.09917,0.5423,-0.0542
TAL,2018,2018-01-25,2019-01-24,Consumer Defensive,-11.17,1.4100,2153.4,150.07,0.7653,0.01575,0.14069,0.4897,0.6629
TBBK,2018,2018-03-16,2019-03-15,Financial Services,-19.93,3.0300,623.6,107.75,1.8374,0.04280,0.71218,0.9034,1.6378
TBI,2018,2018-02-07,2019-02-07,desconocido,-4.59,0.4200,1053.7,8.60,-0.0536,0.00839,0.09053,0.2505,-0.0889
TCPC,2018,2018-02-27,2019-02-28,desconocido,-1.30,4.9000,862.3,-14.69,0.8286,0.03817,0.11791,0.7459,0.1918
TCX,2018,2018-02-14,2019-02-13,desconocido,21.36,1.8900,622.6,18.90,0.9780,0.04530,0.34297,0.2877,0.8568
TDAY,2018,2018-02-28,2019-02-27,Communication Services,-24.00,0.6800,912.6,14.92,0.2646,0.01760,0.08155,0.4669,0.1824
TDOC,2018,2018-02-27,2019-02-27,Healthcare,84.96,9.3300,2176.5,66.15,0.7442,0.02965,0.23599,0.7055,1.0626
TEN,2018,2018-03-12,2019-03-29,Energy,-16.44,0.1000,927.4,-24.13,0.1714,0.00890,0.02511,0.1543,0.1095
TEX,2018,2018-02-13,2019-02-24,Industrials,-16.36,0.8400,3665.3,33.71,0.1298,0.01992,0.18853,0.1875,0.0912
TFII,2018,2018-02-20,2019-02-27,Industrials,30.94,0.7600,2159.5,-10.72,0.2431,0.01923,0.23483,0.0887,0.2002
TFSL,2018,2018-01-30,2019-01-30,Financial Services,14.76,13.4800,4043.7,-19.15,0.3028,0.02140,0.01194,0.6945,0.0168
TGH,2018,2018-02-15,2019-02-21,desconocido,-30.40,2.1900,1076.3,8.38,0.4274,0.13455,0.06617,0.2300,0.0775
TGI,2018,2018-02-01,2019-02-07,desconocido,-24.34,0.4200,1353.2,0.73,-0.2368,0.03936,0.04093,0.2103,-0.0824
TGLS,2018,2018-03-14,2019-03-07,Basic Materials,-4.62,1.0200,320.7,-16.21,0.1003,0.03300,0.13660,0.3228,-0.0265
THC,2018,2018-02-26,2019-02-25,Healthcare,27.01,0.1000,1917.9,-15.88,0.1217,0.01209,0.06775,0.3783,0.0243
THR,2018,2018-02-08,2019-01-30,desconocido,2.37,2.6900,736.0,13.51,0.5503,0.02938,0.19314,0.4556,0.4402
THRM,2018,2018-02-20,2019-02-21,Consumer Cyclical,25.22,1.2500,1232.1,-13.38,0.1689,0.01579,0.04676,0.3006,0.0873
THS,2018,2018-02-15,2019-02-14,desconocido,57.50,0.3400,2144.4,-55.90,-0.3448,0.01297,0.50026,0.1533,-0.0432
TISI,2018,2018-03-13,2019-03-12,desconocido,-7.86,0.4600,552.1,-41.80,-0.0179,0.01463,0.19741,0.2580,-0.0109
TITN,2018,2018-03-29,2019-03-27,desconocido,-30.73,0.4300,517.3,60.16,0.0724,0.01649,0.08479,0.1534,0.0692
TK,2018,2018-02-22,2019-04-01,Energy,-47.82,0.3600,678.6,-19.25,-0.2044,0.04672,0.16602,0.2593,-0.4084
TKR,2018,2018-02-07,2019-02-07,Industrials,-8.65,1.2100,3634.6,3.84,0.2902,0.02198,0.11559,0.2734,0.1881
TLND,2018,2018-02-13,2019-02-14,desconocido,-2.46,7.5300,1118.9,65.74,0.1054,0.01183,0.03953,0.7650,0.3632
TLYS,2018,2018-03-12,2019-03-14,desconocido,-20.08,0.7600,424.9,42.83,0.0952,0.02106,0.05489,0.3131,0.0256
TMHC,2018,2018-02-07,2019-02-13,desconocido,-24.70,0.7800,3030.5,19.75,0.1959,0.00842,0.08643,0.1958,0.0858
TNET,2018,2018-02-27,2019-02-14,Industrials,19.12,0.9100,2980.7,54.86,0.1021,0.01929,0.04860,0.1745,0.0455
TNP,2018,2018-03-12,2019-03-29,desconocido,-16.44,0.6200,320.3,-24.13,-0.0671,0.12505,0.15084,0.1727,-0.0905
TOWN,2018,2018-01-25,2019-01-24,Financial Services,-20.03,4.7600,2181.1,-5.68,0.3607,0.01079,0.18388,0.8871,0.0749
TPB,2018,2018-03-08,2019-03-05,Consumer Defensive,108.78,1.4800,422.9,56.12,0.5127,0.02890,0.19016,0.4388,0.3668
TPC,2018,2018-02-27,2019-02-27,Industrials,-19.82,0.2300,1094.2,-20.40,0.0068,0.00852,0.04644,0.1095,-0.0429
TPH,2018,2018-02-20,2019-02-26,desconocido,-25.09,0.9500,2669.8,41.40,0.6055,0.03257,0.21585,0.2199,0.4585
TPIC,2018,2018-03-08,2019-02-28,desconocido,48.23,0.7700,716.3,18.21,0.3936,0.01520,0.24489,0.1104,0.3318
TPICQ,2018,2018-03-08,2019-02-28,desconocido,48.23,0.7700,716.3,18.21,0.3936,0.01520,0.24489,0.1104,0.3318
TPX,2018,2018-02-22,2019-02-14,desconocido,11.89,1.0000,2754.4,4.50,-0.0358,0.01314,0.08487,0.4216,-0.1576
TREX,2018,2018-02-21,2019-02-14,Industrials,40.13,5.8600,3311.8,57.15,0.4893,0.05509,0.10046,0.4165,0.2821
TRHC,2018,2018-03-12,2019-02-28,desconocido,45.79,5.5800,750.8,168.47,0.8218,0.01987,0.09655,0.3270,0.6085
TRMK,2018,2018-01-23,2019-01-23,Financial Services,-9.10,4.0500,2278.6,0.57,0.3847,0.01831,0.05451,0.8825,0.1042
TRN,2018,2018-02-21,2019-02-20,Industrials,2.48,1.0700,3919.2,24.68,-0.0196,0.00661,0.05982,0.2479,-0.1788
TROX,2018,2018-03-01,2019-02-27,Basic Materials,-40.96,1.1800,2466.2,4.57,-0.0240,0.05682,0.16829,0.2694,-0.1533
TRST,2018,2018-01-22,2019-01-22,Financial Services,-15.87,5.1300,886.2,10.84,0.4676,0.00748,0.01515,0.9141,0.0511
TRTN,2018,2018-02-22,2019-02-14,desconocido,17.61,1.8300,2263.2,18.52,0.7344,0.12843,0.25704,0.5016,0.2677
TSE,2018,2018-02-19,2019-02-13,desconocido,-36.35,0.7900,3514.1,10.59,0.3435,0.02283,0.14547,0.1669,0.2010
TSEM,2018,2018-02-22,2019-02-19,Technology,-39.62,2.3200,3218.6,33.69,0.2030,0.01352,0.11129,0.2499,0.0506
TSLX,2018,2018-02-21,2019-02-20,Financial Services,14.73,8.9900,1158.4,-6.96,0.6144,0.03271,0.83426,0.8230,-0.1285
TTD,2018,2018-02-22,2019-02-21,Technology,210.95,6.9800,2151.4,44.91,0.7032,0.02074,0.17488,0.7941,0.4176
TTEK,2018,2018-01-31,2019-01-30,Industrials,1.31,0.9900,2815.8,16.80,0.1999,0.00649,0.08557,0.1239,0.1359
TTGT,2018,2018-02-07,2019-02-06,desconocido,-7.86,4.1600,451.6,79.86,0.3085,0.02166,0.09342,0.7570,0.1362
TTI,2018,2018-02-28,2019-02-28,Energy,-34.16,0.5100,418.4,-18.97,0.2376,0.06495,0.31457,0.0710,0.3142
TTMI,2018,2018-02-07,2019-02-06,Technology,-21.90,0.7800,2073.7,-0.58,0.1425,0.01580,0.26750,0.1783,0.0464
TVTY,2018,2018-02-22,2019-02-19,desconocido,-43.10,2.9700,1654.1,39.51,0.3031,0.05675,0.22502,0.2853,0.1154
TWI,2018,2018-02-23,2019-03-07,desconocido,-65.87,0.5700,837.3,32.86,0.2106,0.01311,0.15118,0.0939,0.2237
TWIN,2018,2018-02-02,2019-02-01,desconocido,-42.70,1.7500,350.5,86.48,0.7152,0.03202,0.35662,0.3206,0.6793
TWLO,2018,2018-02-13,2019-02-12,Technology,336.04,6.1800,2465.9,-14.60,0.2307,0.02249,0.13136,0.5225,0.4061
UBSI,2018,2018-01-30,2019-01-29,Financial Services,-4.46,5.5500,3871.3,-17.86,0.8523,0.00810,0.19964,0.8629,0.4459
UCB,2018,2018-02-28,2019-02-28,Financial Services,-10.42,4.9600,2370.8,6.99,0.4678,0.01209,0.07781,0.9188,0.1387
UCTT,2018,2018-02-21,2019-02-21,Technology,-36.82,0.7400,684.0,58.66,0.5141,0.02011,0.34417,0.1771,0.4259
UE,2018,2018-02-14,2019-02-13,Real Estate,-3.07,5.9200,2409.7,-22.55,0.4832,0.11887,0.17436,0.4308,0.1665
UEIC,2018,2018-02-22,2019-02-21,desconocido,-33.04,0.8900,619.3,-30.51,0.1257,0.01528,0.05828,0.2090,0.1284
UFPI,2018,2018-02-22,2019-02-20,Basic Materials,-10.51,0.5700,2246.5,3.90,0.1668,0.00611,0.10414,0.1337,0.1239
UFS,2018,2018-02-08,2019-02-05,desconocido,17.67,0.5200,2681.6,3.73,0.0936,0.01944,0.03301,0.1952,0.0495
ULH,2018,2018-02-22,2019-02-21,Industrials,7.09,0.5100,620.5,61.76,0.2310,0.05813,0.10384,0.1148,0.1893
UMBF,2018,2018-01-23,2019-01-29,Financial Services,-7.94,3.9600,3700.6,-2.20,0.2714,0.02423,0.03725,0.9102,0.0196
UNFI,2018,2018-03-08,2019-03-05,Consumer Defensive,-65.68,0.2300,2230.1,0.32,0.1220,0.00351,0.03573,0.1470,0.1061
UPBD,2018,2018-02-20,2019-02-25,Technology,101.34,0.1800,486.5,11.90,-0.1519,0.01334,0.03096,0.6431,-0.0660
UPLD,2018,2018-03-08,2019-03-07,desconocido,24.73,5.4000,528.9,87.60,0.3515,0.01737,0.15076,0.6587,0.4373
URBN,2018,2018-03-06,2019-03-05,Consumer Cyclical,-17.93,1.1200,4049.9,45.53,0.1406,0.02249,0.02501,0.3128,0.0572
USAC,2018,2018-02-12,2019-02-19,Energy,-13.16,4.0000,1120.9,-2.61,0.1592,0.02438,0.09492,0.3347,0.0063
USAK,2018,2018-02-01,2019-02-04,desconocido,-8.27,0.7200,321.5,188.92,0.2398,0.02101,0.13328,0.2392,0.1952
USLM,2018,2018-01-30,2019-01-31,Basic Materials,-8.61,2.9100,421.5,1.00,0.1788,0.02023,0.05487,0.2200,0.0314
USNA,2018,2018-02-06,2019-02-05,desconocido,65.64,1.6200,1696.6,12.93,0.2113,0.16034,0.03838,0.8168,0.0799
UVE,2018,2018-02-20,2019-02-28,Financial Services,35.79,1.3600,1022.6,9.94,0.4182,0.07911,0.18606,0.3970,0.1271
VAC,2018,2018-02-27,2019-02-28,Consumer Cyclical,-29.73,1.9400,3789.4,42.39,-0.0216,0.03131,0.12243,0.3964,-0.1479
VBTX,2018,2018-01-29,2019-01-28,desconocido,-15.48,8.2200,674.4,4.67,1.9338,0.02587,0.47587,0.7926,1.6081
VECO,2018,2018-02-12,2019-02-11,Technology,-27.22,1.4700,712.6,-43.97,0.4486,0.02729,0.42055,0.4067,0.5322
VEON,2018,2018-03-15,2019-02-25,Communication Services,-7.92,0.4000,3789.6,-35.84,0.0670,0.00645,0.10603,0.7659,-0.0144
VET,2018,2018-03-01,2019-02-28,Energy,-19.10,4.6100,3933.6,-19.17,0.4503,0.10664,0.22517,0.5188,0.2979
VGR,2018,2018-03-01,2019-02-28,desconocido,-37.97,1.7400,3145.0,-10.14,0.1650,0.02332,0.04042,0.3134,0.0554
VHI,2018,2018-03-15,2019-03-11,desconocido,-30.90,1.1100,2153.3,102.89,0.4581,0.10785,0.15322,0.4662,0.2157
VIASP,2018,2018-03-09,2019-03-04,desconocido,-4.88,0.4800,382.1,-1.02,0.6464,0.10853,0.32553,0.4403,0.3919
VIAV,2018,2018-02-01,2019-02-05,Technology,25.95,2.4900,1969.8,-3.13,0.0230,0.01326,0.18014,0.5648,-0.0228
VIRT,2018,2018-02-08,2019-02-07,Financial Services,1.74,3.0900,2368.3,44.02,1.5812,0.05639,0.50235,0.6704,1.1711
VLY,2018,2018-01-25,2019-01-31,Financial Services,-18.80,4.0300,3298.8,4.80,0.2589,0.01250,0.11245,0.7955,0.0128
VMI,2018,2018-02-21,2019-02-20,Industrials,-10.99,1.2900,3542.3,8.87,0.1490,0.01297,0.08449,0.2382,0.0599
VNDA,2018,2018-02-14,2019-02-13,desconocido,16.21,4.3100,711.5,9.31,0.1092,0.03574,0.14191,0.8918,0.1577
VNET,2018,2018-03-12,2019-03-04,Technology,8.33,1.8500,932.1,17.45,-0.0927,0.02270,0.04591,0.2614,-0.1029
VNOM,2018,2018-02-06,2019-02-05,Energy,29.36,15.7200,2704.4,31.89,1.8441,0.13054,0.63861,0.7489,1.1210
VRNT,2018,2018-03-28,2019-03-27,desconocido,37.81,2.1500,2440.7,-5.44,0.1911,0.01922,0.08558,0.6426,0.0773
VRTS,2018,2018-02-02,2019-02-01,Financial Services,-30.63,2.2800,967.6,3.42,0.8246,0.03103,0.31615,0.5731,0.6056
VRTV,2018,2018-03-01,2019-02-28,desconocido,2.45,0.0500,418.2,-49.60,0.0634,0.00133,0.03340,0.1817,0.0495
VSAT,2018,2018-02-08,2019-02-07,Technology,-7.81,2.6500,4164.1,6.10,-0.0632,0.01389,0.05372,0.3094,0.0032
VSEC,2018,2018-03-01,2019-02-28,Industrials,-25.01,0.6800,516.9,14.81,-0.0274,0.02089,0.18456,0.0726,-0.0936
VSH,2018,2018-02-06,2019-02-05,Technology,11.05,1.0800,2811.8,23.10,0.2892,0.01558,0.07308,0.2617,0.1816
VTLE,2018,2018-02-14,2019-02-13,desconocido,-52.21,2.3200,1907.4,-44.66,0.6611,0.06282,0.34986,0.4600,0.3040
VVX,2018,2018-03-01,2019-02-26,Industrials,2.16,0.2800,312.1,10.50,0.0612,0.00395,0.10184,0.0894,0.0265
WCC,2018,2018-02-01,2019-01-31,Industrials,-21.62,0.4100,3148.4,-9.84,0.1542,0.00319,0.05483,0.1919,0.1134
WD,2018,2018-02-07,2019-02-06,Financial Services,9.89,2.1400,1523.4,26.64,0.4837,0.03035,0.24989,0.5489,0.1615
WEN,2018,2018-02-21,2019-02-21,Consumer Cyclical,9.56,3.3100,4049.5,18.48,0.2132,0.06384,0.09484,0.5118,-0.0021
WETF,2018,2018-02-02,2019-02-01,desconocido,-44.00,6.1800,1467.1,20.11,0.3005,0.05624,0.23152,0.5812,0.2084
WEYS,2018,2018-03-06,2019-03-05,desconocido,-6.24,1.1100,315.0,13.59,0.1056,0.02437,0.05905,0.4224,-0.0223
WGO,2018,2018-03-21,2019-03-25,Consumer Cyclical,-30.60,0.7200,1331.8,41.46,0.3394,0.01720,0.34263,0.1445,0.2641
WING,2018,2018-02-22,2019-02-27,Consumer Cyclical,41.02,13.0600,1378.5,75.53,0.4752,0.09989,0.04530,0.7364,0.1427
WIRE,2018,2018-02-20,2019-02-19,desconocido,17.92,0.8600,1001.3,9.03,0.3340,0.00948,0.16847,0.1394,0.2593
WIX,2018,2018-02-14,2019-02-20,Technology,54.97,7.7900,3315.7,16.59,0.3448,0.01069,0.04799,0.8509,0.4083
WLFC,2018,2018-03-13,2019-03-13,Industrials,45.29,1.9600,538.7,12.05,0.1721,0.04214,0.20395,0.5483,0.1390
WLY,2018,2018-03-06,2019-03-05,desconocido,-34.03,2.1400,3790.0,26.57,0.1924,0.02197,0.03654,0.6741,0.0440
WLYB,2018,2018-06-29,2019-07-01,Communication Services,-27.37,2.0300,3646.1,19.10,0.2122,0.00754,0.03770,0.7372,0.0554
WMS,2018,2018-02-08,2019-02-07,Industrials,4.32,1.0300,1364.2,-1.43,0.1734,0.02842,0.26599,0.2426,0.0886
WNC,2018,2018-01-30,2019-01-29,Industrials,-36.33,0.8200,1449.1,33.65,0.2411,0.01984,0.11545,0.1341,0.1761
WNS,2018,2018-01-18,2019-01-17,desconocido,-0.04,3.2900,2351.2,57.50,0.4329,0.01308,0.10119,0.3401,0.2968
WOR,2018,2018-03-29,2019-03-20,Industrials,-14.32,0.4800,1635.1,-15.22,0.2414,0.01939,0.12603,0.1450,0.1965
WPG,2018,2018-02-21,2019-02-20,desconocido,-4.15,1.4900,1129.6,-36.43,0.1729,0.00771,0.04793,0.6957,-0.1403
WPRT,2018,2018-03-22,2019-03-19,desconocido,-47.74,1.7100,422.5,198.96,-0.4597,0.03614,1.07852,0.2492,-0.2014
WSBC,2018,2018-01-23,2019-01-28,Financial Services,-5.31,4.9500,1854.4,-0.45,0.4073,0.00881,0.08744,0.8640,0.0306
WSBF,2018,2018-01-30,2019-01-30,desconocido,-3.21,2.7300,478.1,-8.53,0.1643,0.02797,0.11461,0.9123,-0.0376
WSC,2018,2018-03-15,2019-03-14,Industrials,-21.82,1.3800,1064.7,37.50,2.7236,0.02311,1.56035,0.3713,2.8494
WSFS,2018,2018-03-01,2019-02-28,Financial Services,-10.11,4.2900,1514.1,4.33,0.3214,0.02562,0.07418,0.8693,0.1387
WT,2018,2018-02-02,2019-02-01,Financial Services,-44.00,6.1800,1467.1,20.11,0.3005,0.10088,0.23152,0.5812,0.2084
WTFC,2018,2018-01-22,2019-01-22,Financial Services,-15.81,4.2200,4977.5,26.55,0.4922,0.00737,0.03867,0.8777,0.2031
WTFCM,2018,2018-01-22,2019-01-22,desconocido,1.05,1.3700,1571.4,1.96,0.3728,0.00737,0.03981,0.8777,0.0837
WTI,2018,2018-02-28,2019-02-27,Energy,29.56,1.1000,535.8,48.47,0.3774,0.20040,0.32158,0.6585,0.1205
WWW,2018,2018-02-21,2019-02-20,Consumer Cyclical,19.72,1.2100,2843.5,16.87,-0.3335,0.01084,0.07641,0.3839,-0.2070
XELA,2018,2018-03-15,2019-03-18,desconocido,-24.81,0.6800,783.6,-47.76,0.9402,0.04307,0.46977,0.2495,1.0727
XHR,2018,2018-02-27,2019-02-26,Real Estate,5.08,2.1600,2041.8,8.71,0.2684,0.02694,0.09365,0.2829,0.1790
XOG,2018,2018-02-27,2019-02-21,desconocido,-69.71,3.5800,2163.4,-23.11,1.3294,0.22922,0.36645,0.2750,1.2603
XPO,2018,2018-02-07,2019-02-14,Industrials,-33.86,0.2700,4152.8,86.07,0.1736,0.09857,0.73821,0.1390,0.1407
