yr,ticker,mom,ret,qqq,fdate,roce,capexdep,dio,evsales,evebitda,ndebitda,curratio,fcfy,iq,ccc,pos_roce,pos_capexdep,pos_dio,pos_evsales,pos_fcfy,capexdep_ma8,ev_mid_ebitda,nd_mid_ebitda,d_roce,d_dio,d_capexdep
2021,BCC,29.5,58.6,8.9,2020-09-30,0.114621,0.885597,32.4083,1.00579,9.66948,0.175815,2.0898,0.100258,1.70066,30.0248,1,0.282524,0,0,0.991011,0.790338,28.8525,0.524609,0.0811442,-8.68166,-0.0635641
2021,CBRL,-5.0,-12.8,5.1,2020-10-30,0.0957808,0.379685,32.8843,5.91441,14.3391,4.21908,1.85523,0.0169644,0.333906,7.26667,1,0,0.508999,0.459184,0.849438,1.75074,39.4204,11.5989,0.0583977,-2.27144,-0.593221
2021,CDE,43.3,-41.3,3.7,2020-09-30,0.0732724,0.713807,86.7553,8.77194,22.8075,2.67903,1.16237,0.0317512,2.95889,43.6013,1,0.424821,0.0315423,0.229252,0.908195,0.58106,51.376,6.03475,0.0473387,4.60825,0.0421925
2021,CECO,19.3,-36.6,3.0,2020-09-30,0.00326225,0.34278,31.7305,3.90034,91.3994,13.3829,1.67301,0.0237579,-29.318,53.075,0.807402,0.329566,0.213442,0.214891,0.231498,0.469606,68.2271,9.98995,-0.0109369,0.409176,-0.623799
2021,CLH,14.6,4.5,4.3,2020-09-30,0.0242066,0.339157,38.8554,5.57432,26.8607,7.60192,2.32998,0.0381046,2.62149,77.6423,1,0,0.805218,0.331254,1,0.694683,37.3285,10.5644,0.000157752,7.8896,-0.435479
2021,CRAI,43.3,42.2,17.7,2020-09-26,0.0227199,0.356,0,3.82718,33.1605,12.081,0.997358,0.106076,6.22765,104.122,0.629218,0.0688374,,0.630073,0.946024,0.806697,52.9154,19.278,0.00200715,0,-1.21108
2021,CW,-8.3,13.4,4.7,2020-09-30,0.0256753,0.248821,115.534,8.0998,39.1736,6.39198,2.37409,0.0126406,0.866496,175.867,0.269463,0,1,0.323812,0.639127,0.613814,40.1454,6.55057,-0.0115729,15.9777,-0.399183
2021,DCH,12.0,-14.9,5.2,2020-09-30,0.0309081,0.3248,24.4112,2.61533,13.5173,11.1279,1.86723,0.319546,2.12884,33.662,0.918596,0.0490811,0.0301386,0.0920816,1,0.663535,24.4988,20.1683,0.0480814,-0.98178,-0.403963
2021,EBF,21.6,-11.4,-3.0,2020-08-31,0.0273962,0.0372304,48.7892,4.72587,31.2814,-5.10462,4.48411,0.0275986,2.07195,63.4612,0.33818,0,0.353695,0.687379,0.635544,0.192839,26.8879,-4.38767,-0.0120881,2.69426,-0.12495
2021,EFXT,-13.0,-13.5,3.6,2020-09-30,0.0107557,0.918712,106.605,3.62702,22.9147,9.18829,1.96039,0.165432,8.44137,118.844,0.287487,0.220213,0.591591,0.117258,1,2.53829,17.7861,7.13183,-0.024434,32.5891,-2.1513
2021,EGO,54.0,-4.0,4.8,2020-09-30,0.0225346,0.850584,128.097,6.76554,12.5125,0.71969,1.78347,0.0634231,3.60754,-0.756146,0.995904,0.0478183,0.279215,0.0255625,1,1.73888,,,0.0153104,18.8979,0.0206789
2021,ENS,21.5,-21.5,5.8,2020-10-04,0.0200317,0.580079,87.5835,5.30979,50.3496,9.72727,2.75922,0.0287119,2.81853,108.241,0.422757,0.0265401,1,0.595279,0.850888,1.04717,52.863,10.2128,-0.00267586,7.24579,-0.702045
2021,EXP,27.3,27.2,8.6,2020-09-30,0.0412599,0.455179,62.9228,10.4405,30.2471,7.09308,3.97588,0.0694191,2.73928,82.0965,0.835455,0.0429364,0,0.0486365,1,1.0517,48.0894,11.2772,-0.00357465,-7.21428,-0.890959
2021,FCN,6.0,17.8,5.9,2020-09-30,0.0334243,1.0444,0,6.40308,47.5381,2.4775,1.93294,0.0265692,2.22361,88.8006,0.795032,0.593864,0,0.678055,0.640296,0.915045,63.0401,3.28541,-0.00489558,0,0.420687
2021,GLNG,-0.2,36.2,6.9,2020-09-30,0.0102677,2.55148,7.16159,32.6596,56.66,45.8541,0.152004,-0.0432792,-1.96866,-7.9591,0.720831,0.188812,0.368373,0.0466254,0.6031,2.98695,146.605,118.646,0.0034954,-0.897291,0.698982
2021,GRC,-8.0,22.2,7.7,2020-09-30,0.0280444,0.77136,112.487,7.53294,51.2968,-7.16806,5.24794,0.0154327,1.97686,153.892,0.355748,0.457097,0.881278,0.40956,0.622494,0.747254,48.043,-6.71337,-0.0065704,22.3728,-0.544384
2021,IOSP,-5.9,-5.6,3.2,2020-09-30,0.0150821,0.63964,115.783,5.73207,47.936,-1.14196,2.30113,0.0311099,4.37008,146.291,0.702758,0.48155,0.946016,0.452871,0.819444,0.65808,37.6878,-0.897817,-0.0168123,26.2817,0.0956396
2021,JBTM,79.5,-11.6,11.6,2020-09-30,0.0205474,0.361111,67.7158,8.3208,77.1699,12.115,1.45996,0.0182283,3.49419,86.3483,0.258547,0,0.571158,0.74896,0.46437,0.546323,69.6432,10.9334,-0.0130625,-1.79858,-0.30168
2021,KAI,30.5,45.1,9.0,2020-09-26,0.0271428,0.225328,113.384,9.29682,48.8224,6.94212,2.21755,0.0183058,1.64252,139.493,0.371218,0.0850935,0.972933,1,0.61652,0.31004,60.5164,8.60489,-0.000285668,15.1145,-0.0107959
2021,LNN,32.2,8.5,19.6,2020-08-31,0.0372887,1.748,113.578,8.63051,49.7576,1.14309,3.39797,0.0192973,2.04927,140.846,0.87317,0.705166,0.853654,0.718902,0.832318,1.37099,86.3508,1.98376,0.02758,-4.40601,0.906441
2021,MLKN,174.8,-24.7,8.9,2020-08-29,0.0654348,0.533019,44.5462,2.64772,14.3812,1.81456,1.58639,0.0721284,1.57902,38.5693,0.974442,0,0.49057,0,1,0.955231,24.2294,3.05716,0.0178158,6.15635,-0.534339
2021,MRCY,-3.9,-24.1,7.4,2020-10-02,0.0124587,0.844656,157.818,19.7481,131.018,-5.51247,4.61581,0.00282431,1.45139,200.484,0.484958,0.405102,0.89888,0.709298,0.214317,0.791194,158.366,-6.66314,-0.00170367,31.6417,0.00158467
2021,NX,47.0,-6.4,11.6,2020-10-31,0.0495756,0.444103,29.1086,2.78615,18.0741,3.00046,1.59172,0.0811875,2.40317,23.425,1,0.228927,0,0,0.879765,0.519099,35.5091,5.8948,0.09389,-3.89738,-0.191478
2021,PATK,25.7,-11.3,7.8,2020-09-27,0.0452568,0.594219,44.646,2.25946,20.273,9.3592,2.10253,0.0733672,1.96556,48.6132,0.606921,0.46915,0.291548,0.20288,0.583756,0.448137,35.2272,16.2629,0.0153013,-6.51816,0.34425
2021,PRIM,57.6,-22.8,5.2,2020-09-30,0.0546995,1.67723,0,1.27141,13.734,3.75934,1.42806,0.112727,2.97722,53.9906,0.999207,0.823482,0,0,0.933818,1.05767,24.8665,6.80661,0.00491179,0,0.668395
2021,RGR,31.9,-6.1,1.2,2020-09-26,0.13512,0.294248,12.9251,7.19006,26.0455,-0.69142,3.16023,0.00162538,0.156385,22.653,0.885155,0.0750712,0.0173514,0.392766,0.252821,0.589723,35.5052,-0.942544,0.115195,-26.5825,-0.408397
2021,SSD,23.9,5.2,7.2,2020-09-30,0.0839888,0.656682,122.36,11.0623,38.7828,-1.86596,4.2917,0.0189529,1.2952,158.414,1,0.0860196,0,0.675625,0.769811,0.806635,76.3276,-3.67235,0.0177673,-4.27754,-0.31257
2021,STN,31.4,33.6,5.5,2020-09-30,0.0216466,0.133913,5.9926,6.36115,47.8467,9.28542,1.60712,0.0344848,2.63446,48.3832,0.653793,0.0104807,0.535377,0.272483,0.809631,0.428344,60.9838,11.8349,-0.00519524,0.707235,-0.0680414
2021,WCC,51.3,61.2,6.5,2020-09-30,0.0190937,0.338618,63.2213,1.7329,31.9919,22.1729,2.20291,0.122953,3.57643,73.2631,0.71197,0.170286,0.188324,0.238091,1,0.694484,70.0304,48.5365,-0.00467895,13.6881,-0.232089
2021,WFG,48.6,50.1,13.6,2020-09-30,0.113627,0.94,72.6841,2.7222,8.29748,0.654538,2.13793,0.0987247,1.77481,36.3985,1,0.0631922,0.281769,0,1,1.2827,27.1133,2.13881,0.127409,-13.845,-1.10615
2021,WGO,144.7,-12.7,11.0,2020-08-29,0.0470476,0.490754,26.7589,3.00911,25.8481,2.97082,2.37561,0.0530298,2.54356,34.3131,0.683857,0.0277692,0,0.319492,0.78764,1.2937,59.0931,6.79182,-0.00233537,-13.7174,-0.960155
2021,WLFC,7.2,-11.3,1.5,2020-09-30,0.00225847,0.232537,175.818,24.1649,37.5749,30.2802,3.46766,0.105422,13.5754,155.324,0.0662763,0.0126012,1,0.667113,1,2.89823,38.5431,31.0604,-0.0130845,87.1111,-3.227
2021,WOR,149.0,-3.4,10.5,2020-08-31,-0.0073395,1.47994,48.7172,2.09926,1.81702,0.112542,3.25804,0.0610587,0.189722,58.33,0,1,0.111193,0.0936682,0.803284,1.04432,12.6491,0.783453,-0.0236572,-3.04436,0.56279
2021,WTI,41.3,81.9,8.8,2020-09-30,-0.0237713,0.0491105,0,11.5147,171.601,119.212,0.869228,0.078557,-1.59382,-71.1163,0.466964,0,0,0.463529,0.601188,1.81076,15.4678,10.7456,-0.0680879,-31.0575,-4.79296
2022,AGI,-5.4,38.5,-16.7,2021-09-30,0.0168302,2.10377,129.058,13.231,26.1974,-2.08,3.35359,-0.00240475,3.28287,38.8494,0.879881,0.48271,1,0.286252,0.542921,1.94007,48.6218,-3.86043,-0.00913542,29.1476,0.846893
2022,AMRC,6.0,-21.8,-14.7,2021-09-30,0.0146023,3.64922,3.48868,12.3052,93.9942,10.0666,1.39296,-0.0213532,-0.979339,43.0986,0.712699,0.218798,0.0784822,0.789959,0.854397,4.59049,143.383,15.3561,-0.00507215,-0.0473323,-0.984875
2022,AZZ,7.4,-21.2,-32.7,2021-08-31,0.0220758,0.510046,98.9516,11.7855,62.5993,8.61216,2.76524,0.0157855,1.40679,190.76,0.726718,0.377271,1,1,0.473567,0.744208,51.6063,7.09979,0.0212169,44.9452,-0.223513
2022,BCC,57.1,-8.6,-11.2,2021-09-30,0.0685282,0.96262,36.373,1.00381,12.5884,-1.61788,2.76739,0.101431,2.57268,36.5529,0.463277,0.462767,0.157851,0.143604,0.998022,0.925349,20.1838,-2.59405,-0.0460927,3.96472,0.0770228
2022,CBRL,-13.1,-18.4,-12.3,2021-10-29,0.0223146,0.486573,27.7661,5.25618,57.3935,13.8452,0.794452,0.00285132,0.689807,8.88053,0.46661,0.0158905,0.197038,0.189353,0.682284,1.47404,44.3134,10.6898,-0.0734662,-5.11815,0.106888
2022,CDE,-40.3,-41.0,-12.4,2021-09-30,0.0276675,2.30172,79.3345,9.32883,37.3802,7.102,1.26761,-0.0314477,-0.398883,14.6481,0.325677,0.934284,0.0150603,0.168344,0.211375,1.2698,44.6373,8.48079,-0.0456049,-7.42087,1.58792
2022,CRAI,36.7,43.5,-25.2,2021-10-02,0.0368017,0.0872954,0,6.43977,45.1628,6.63657,1.17483,0.0661432,4.57981,99.5762,0.805018,0.00586445,,1,0.79174,0.476119,75.6255,11.113,0.0140819,0,-0.268705
2022,DCH,-19.2,26.7,-18.3,2021-09-30,0.00997995,0.246313,35.9055,3.11927,22.3508,16.1843,1.81619,0.0540238,-37.4167,38.7956,0.826411,0,0.426569,0.135268,0.496475,0.408429,23.0865,16.717,-0.0209282,11.4943,-0.0784873
2022,EBF,-12.6,12.5,-4.6,2021-08-31,0.0324668,0.300515,50.5044,4.40299,28.8679,-4.1727,4.0024,0.0221625,1.69169,60.8046,0.523169,0.80612,1,0.434174,0.409188,0.207853,28.8936,-4.17641,0.00507059,1.71517,0.263284
2022,EFXT,-12.1,11.1,-13.6,2021-09-30,0.00491273,0.477243,107.979,5.87834,43.4293,9.67983,2.48011,0.000924291,1.64947,123.738,0.0199786,0.0965188,0.604929,0.649874,0.482802,1.51439,25.5674,5.69865,-0.005843,1.37416,-0.441469
2022,EGO,-7.2,-21.5,-12.3,2021-09-30,0.0115438,1.22638,128.557,6.24506,14.2242,0.752385,4.2782,0.0248634,11.5326,30.6121,0.878921,0.128426,0.282115,0.0117496,0.874814,1.04477,36.7057,1.94153,-0.0109908,0.459908,0.375799
2022,ENS,-20.6,16.6,-21.4,2021-10-03,0.0170616,0.76074,94.0286,4.97024,53.5866,9.59755,2.92454,-0.01103,-0.489193,117.239,0.33765,0.135758,1,0.458897,0.0925014,0.874268,53.4919,9.58058,-0.00297007,6.44505,0.180661
2022,GLNG,37.6,39.8,-22.1,2021-09-30,0.0107738,0.562988,1.62211,33.688,-249.461,-151.979,0.533454,0.0310136,-1.05035,10.426,0.721673,0.0391994,0.083437,0.0813796,1,3.37605,120.717,73.5444,0.000506059,-5.53948,-1.98849
2022,GRC,12.7,-17.4,-12.3,2021-09-30,0.0314404,0.699696,96.06,7.77428,56.6496,-9.35703,5.08526,0.0122763,1.52858,129.264,0.519866,0.399566,0.324694,0.478882,0.478047,0.664218,57.5294,-9.50234,0.00339607,-16.4267,-0.0716642
2022,IOSP,-3.6,22.8,-22.4,2021-09-30,0.026518,0.76699,93.7272,5.3702,48.6683,-1.34217,2.21537,-0.00245732,0.119658,119.306,0.870197,0.63301,0.408361,0.355958,0.255373,0.737612,47.9178,-1.32147,0.0114359,-22.0561,0.127351
2022,JBTM,-11.2,-8.9,-13.5,2021-09-30,0.0263723,0.68,58.5578,10.6674,84.3146,9.85099,1.3214,0.00431341,1.12628,69.5416,0.363387,0.443804,0.328926,0.915632,0.237361,0.521989,91.7668,10.7217,0.00582489,-9.15797,0.318889
2022,KAI,43.0,-3.7,-15.5,2021-10-02,0.0307426,0.366504,105.024,13.1441,69.1882,6.08173,1.89283,0.0144296,1.85387,122.033,0.566734,0.199418,0.699789,0.96046,0.486402,0.294505,95.0776,8.35744,0.00359983,-8.36012,0.141176
2022,LNN,0.0,12.8,-50.2,2021-08-31,0.0188858,0.886389,108.86,11.7661,133.944,0.808772,3.01,0.00519164,2.2929,129.808,0.537119,0.308337,0.651173,0.832577,0.69416,1.234,129.323,0.780869,-0.0184029,-4.71836,-0.861611
2022,MLKN,-3.4,-53.7,-21.8,2021-08-28,-0.0144511,0.311558,78.403,5.75829,-842.096,-308.241,1.40766,-0.0243858,0.863105,55.931,0,0,1,1,0,0.684029,69.6961,25.5115,-0.0798859,33.8568,-0.221461
2022,MRCY,-24.9,-13.1,-22.5,2021-10-01,-0.00310106,0.250209,154.434,12.591,195.336,12.1488,3.95451,-0.00277876,0.280952,226.557,0,0,0.778003,0.00683587,0,0.727144,95.993,5.97023,-0.0155598,-3.38449,-0.594447
2022,NX,-5.8,8.4,-16.2,2021-10-31,0.048439,0.785357,36.7149,2.67352,20.8619,1.77695,1.57624,0.0324422,1.49072,35.6966,0.987895,1,0.284726,0,0.555802,0.551421,36.0823,3.07337,-0.00113657,7.60639,0.341254
2022,PATK,-13.1,6.6,-18.9,2021-09-26,0.0478572,0.645688,51.3123,2.34279,20.5515,10.1108,2.10706,0.0403082,1.19644,53.0302,0.789246,0.532438,0.492392,0.250103,0.378654,0.470511,40.8652,20.1045,0.00260045,6.66634,0.0514688
2022,PRIM,-21.3,-0.6,-18.7,2021-09-30,0.0367721,1.44969,0,2.15913,21.2877,7.07147,1.47964,-0.0227225,0.214659,59.0666,0.652907,0.681756,0,0.581896,0.276382,0.97837,35.0749,11.6514,-0.0179274,0,-0.22754
2022,RGR,-4.9,-13.8,-10.4,2021-10-02,0.137561,0.572828,31.0316,7.28292,23.4374,-0.472449,3.84215,0.0276761,1.15917,36.8402,0.709187,0.174479,0.373121,0.415999,0.67275,0.949215,39.544,-0.797123,0.00244107,18.1065,0.278579
2022,SSD,5.7,1.6,-16.2,2021-09-30,0.0855428,1.14848,174.638,11.0324,38.604,-2.22496,3.87404,0.00615156,0.548483,200.027,0.945732,0.436434,0.685128,0.643053,0.44442,1.0356,69.8789,-4.0275,0.00155399,52.2785,0.4918
2022,WGO,-22.9,5.8,-14.2,2021-08-28,0.0702753,2.56103,36.2016,2.48292,20.7034,1.04099,2.59999,0.0278447,1.06232,39.1625,1,1,0.249276,0.101853,0.481406,1.09759,46.1044,2.31818,0.0232277,9.44273,2.07028
2022,WLFC,-10.8,78.4,-12.2,2021-09-30,0.00254456,5.01871,191.309,35.213,54.5403,39.4283,3.42352,-0.117278,8.93377,76.9719,0.300464,0.354268,0.937659,0.777716,0.6753,3.54892,55.1026,39.8348,0.000286093,15.4917,4.78617
2022,WOR,-2.4,-12.3,-13.2,2021-08-31,0.0218137,1.08435,69.8605,1.9974,10.4972,1.90341,2.27977,-0.0405944,-0.35209,66.581,0.638296,0.580088,0.974111,0.0289004,0,1.00475,18.0169,3.26694,0.0291532,21.1434,-0.395597
2022,WTI,72.8,1.5,-7.9,2021-09-30,0.0557926,0.386877,0,7.26921,729.896,337.798,1.0074,0.105009,-1.7147,-224.161,0.51533,0.0584728,0,0.0242941,0.623863,0.893203,16.9653,7.8516,0.0795639,0,0.337767
2023,AGI,36.6,17.2,36.5,2022-09-30,0.00871542,1.45491,112.754,13.0473,32.8643,-1.37146,2.39917,0.000482228,-52.8571,41.7609,0.773183,0.210351,0.692607,0.277529,0.596921,1.95927,46.1063,-1.92406,-0.00811475,-16.3036,-0.648864
2023,AMRC,-19.4,-60.7,12.9,2022-09-30,0.0178797,4.98425,3.258,9.4074,77.7018,13.1616,1.25187,-0.0102211,1.25019,83.4238,0.791522,0.390219,0.263672,0.547445,0.885697,4.53392,135.477,22.9479,0.00327732,-0.230681,1.33502
2023,AZZ,-20.9,35.2,44.9,2022-08-31,0.028705,0.580454,42.0113,5.71518,27.0319,14.7248,1.87986,0.0310963,1.81782,56.5828,0.880949,0.476226,0,0.152584,0.644754,0.662217,70.4258,38.3623,0.0066292,-56.9403,0.0704079
2023,BCC,-16.3,104.5,64.9,2022-09-30,0.114742,0.725745,41.6955,0.939415,6.11513,-0.988453,2.95003,0.15185,1.72173,42.0417,0.618312,0.138826,0.369758,0.15068,1,1.17277,13.4846,-2.17966,0.0462138,5.32247,-0.236875
2023,CBRL,-17.5,-33.6,21.7,2022-10-28,0.0129951,0.778517,36.2686,4.41744,71.8791,22.4664,0.705489,-0.00877815,-0.0350283,18.5299,0.398947,0.0592921,0.7521,0.109084,0.544545,0.723383,43.2376,13.5142,-0.00931952,8.50247,0.291943
2023,CDE,-41.6,-16.0,26.2,2022-09-30,-0.00438871,3.31385,74.7941,8.32009,-410.825,-154.182,1.7307,-0.121666,0.332794,20.8769,0,1,0.0479041,0.362623,0,2.40033,37.1572,13.9451,-0.0320562,-4.54038,1.01212
2023,CECO,174.7,57.4,51.0,2022-09-30,0.00800515,0.317919,29.302,3.61491,56.0667,12.4426,1.59264,0.000229559,0.464203,73.7912,0.590431,0.302847,0.329702,0.170314,0.228316,0.29436,73.7422,16.3653,0.00999005,0.0497157,0.0167436
2023,CRAI,25.4,7.9,35.1,2022-10-01,0.0460769,0.144072,0,5.23481,33.7413,6.31007,1.11406,0.0678523,3.68755,109.742,0.994148,0.0310482,,0.679918,0.795439,0.134535,53.4838,10.0022,0.00927521,0,0.0567763
2023,DCH,16.6,-7.6,28.4,2022-09-30,0.013952,0.374199,29.6156,2.22545,17.9439,13.833,1.69274,0.0491876,3.21509,35.076,0.859358,0.101084,0.209633,0,0.487304,0.357035,22.127,17.0577,0.00397208,-6.28993,0.127886
2023,EBF,13.5,-3.1,23.1,2022-08-31,0.0505227,0.176715,57.2946,4.22127,21.7321,-3.61603,4.70489,0.0123304,0.616533,74.1242,1,0.308226,1,0.356698,0,0.289931,29.3537,-4.88419,0.018056,6.79017,-0.1238
2023,EFXT,13.1,-19.4,26.7,2022-09-30,0.014158,1.31514,69.6838,2.40876,19.2912,4.55458,1.74322,0.0128535,-1.14951,61.58,0.285753,0.304665,0.233215,0,0.520307,0.677412,15.9302,3.76105,0.00924528,-38.2953,0.837899
2023,EGO,-22.1,34.7,43.4,2022-09-30,0.000870977,1.28936,90.1942,6.21099,18.6855,3.6723,3.61195,-0.0248346,-0.963613,40.9785,0.774467,0.146522,0.0557007,0.0242638,0.713467,1.3191,27.1647,5.33874,-0.0106729,-38.3625,0.0629816
2023,ENS,15.6,12.9,32.5,2022-10-02,0.0183859,0.730389,103.726,3.85916,44.2198,13.1979,2.91554,-0.00618006,0.0461244,130.255,0.416661,0.112951,1,0.0151745,0.45627,0.759692,46.8901,13.9949,0.00132424,9.69754,-0.0303502
2023,GLNG,41.1,-7.1,30.2,2022-09-30,0.00746166,3.625,2.17236,51.6707,7.35163,1.78211,2.56953,0.0472145,0.995608,31.2901,0.501017,0.269583,0.0446046,0.397354,0.968008,3.50089,36.2992,8.79929,-0.00331213,0.550254,3.06201
2023,GRC,-20.4,16.8,32.0,2022-09-30,0.0198614,0.405603,81.8393,6.75646,61.3104,24.6809,2.37708,0.00482122,2.61864,112.574,0.253939,0.106738,0,0,0.300842,0.834171,77.327,31.1285,-0.011579,-14.2208,-0.294092
2023,IOSP,19.9,7.3,34.8,2022-09-30,0.0389036,0.960396,96.2521,4.03239,34.8839,-0.924115,2.21919,0.0141753,1.02842,112.575,1,0.937624,0.46991,0,0.540269,0.879196,46.601,-1.23451,0.0123855,2.5249,0.193406
2023,JBTM,-7.7,-4.0,26.6,2022-09-30,0.0179817,1.2638,118.542,9.22568,68.7701,17.3308,1.41214,0.00846657,1.70817,127.426,0.212368,0.920554,1,0.687089,0.231702,0.872068,64.423,16.2353,-0.00839063,59.9838,0.583804
2023,KAI,-4.7,52.1,42.4,2022-10-01,0.0435038,0.754021,109.103,9.26414,43.4978,2.81397,1.8826,0.00952071,0.905774,129.678,0.578547,0.51323,0.832992,0.415113,0.27177,0.449605,61.7022,3.99166,0.0127612,4.07877,0.387517
2023,LNN,16.6,-24.1,26.0,2022-08-31,0.0505393,0.642721,131.049,9.43362,60.2012,1.12347,2.96443,0.0139764,1.56071,155.843,0.805254,0.196111,0.966088,0.475666,0.859368,1.07804,107.098,1.99866,0.0316534,22.1893,-0.243668
2023,MLKN,-37.4,45.3,45.0,2022-09-03,0.0139615,0.436869,78.3855,3.5485,42.5347,20.5022,1.72212,-0.0414034,-2.36496,70.8317,0.355664,0.114026,0.999578,0.289588,0,0.58844,55.5485,26.775,0.0284126,-0.0175141,0.125311
2023,MRCY,-11.2,-39.4,18.9,2022-09-30,-0.00331974,0.309185,173.142,12.2928,217.018,40.8642,4.82844,-0.0323089,4.60684,304.574,0,0.0773279,1,0,0,0.443627,89.9053,16.929,-0.000218678,18.7086,0.0589759
2023,NX,7.3,40.0,46.6,2022-10-31,0.0488565,1.42679,45.32,2.47783,19.9162,0.851886,2.007,0.0472678,1.95042,44.2136,0.908929,1,0.606834,0.0879898,0.654333,0.700122,30.9628,1.32439,0.000417478,8.60502,0.641435
2023,PATK,7.0,40.5,42.4,2022-09-25,0.0376963,0.569995,75.4391,1.88461,16.6282,11.5464,2.54052,0.213173,2.64391,79.1691,0.480277,0.439363,1,0.11703,1,0.610372,24.335,16.8979,-0.0101609,24.1267,-0.0756927
2023,PRIM,-1.6,53.7,50.3,2022-09-30,0.028066,0.345852,0,1.64871,22.4049,13.2596,1.531,-0.0240722,-0.253764,55.4245,0.509088,0,0,0.247317,0.370095,1.12814,35.2275,20.8481,-0.0087061,0,-1.10384
2023,RGR,-13.8,-22.6,24.1,2022-10-01,0.0495608,0.432091,55.0676,6.09515,30.6329,-1.72262,5.8308,0.0167242,0.972538,66.597,0.178662,0.103137,1,0,0.49621,1.32301,24.8843,-1.39936,-0.0880005,24.036,-0.140736
2023,SSD,-3.1,76.4,51.6,2022-09-30,0.0577274,0.601469,157.217,6.80666,26.946,2.94624,3.55941,0.034322,1.4159,182.864,0.520396,0.103534,0.592286,0,1,1.15023,46.9313,5.1314,-0.0278154,-17.4216,-0.547012
2023,WGO,4.1,14.3,35.5,2022-08-27,0.0630637,1.99155,48.8463,1.88271,16.6755,2.37736,2.09504,0.0686311,1.88087,48.0403,0.692655,0.724923,1,0.135941,0.661421,1.51082,28.3128,4.03644,-0.0072116,12.6447,-0.569486
2023,WLFC,82.4,-22.2,26.5,2022-09-30,0.0035327,6.4289,143.589,30.8038,50.6942,37.8893,2.57604,-0.196043,3.8391,100.511,0.546923,0.455479,0.61727,0.596474,0.56046,4.21872,52.2357,39.0414,0.00098814,-47.7199,1.41019
2023,WOR,-14.5,92.0,58.0,2022-08-31,0.0237115,0.767008,52.7511,1.63176,18.9445,6.38688,2.17433,0.0390907,1.24208,64.3426,0.704151,0.243245,0.289183,0.110657,0.684953,0.866215,17.4732,5.89086,0.00189779,-17.1094,-0.317337
2023,WTI,-3.6,-49.8,16.7,2022-09-30,0.124481,0.244071,0,4.14802,8.24422,1.9893,1.60351,0.0963037,1.33529,-29.8959,0.520635,0.0337508,0,0.0482089,0.607255,0.495234,15.8897,3.83412,0.0686886,0,-0.142806
