yr,ticker,sec,mb,cr,r40,mc,mom,ret,qqq
2022,MGY,Ener,0.872,0.949,0.959,0.872,97.3,13.7,-19.2
2022,MHO,Cons,0.172,0.173,0.464,0.521,5.2,13.2,-28.4
2022,MLCO,Cons,0.520,0.968,0.061,0.945,-55.7,37.7,-22.5
2022,MLI,Indu,0.399,0.641,0.711,0.810,54.1,26.5,-25.8
2022,MLKN,Cons,0.288,0.520,0.736,0.780,-3.4,-53.7,-21.8
2022,MLR,Cons,0.261,0.431,0.300,0.022,-28.6,-10.0,-11.7
2022,MMYT,Cons,0.771,0.977,0.860,0.743,-19.4,17.6,-22.2
2022,MNSO,Cons,0.309,0.687,0.512,0.795,-63.4,70.5,-28.0
2022,MOD,Indu,0.157,0.393,0.349,0.097,-32.6,158.6,-64.8
2022,MOV,Cons,0.532,0.779,0.519,0.314,47.6,-12.3,-15.3
2022,MRCY,Indu,0.270,0.058,0.202,0.809,-24.9,-13.1,-22.5
2022,MTH,Cons,0.480,0.059,0.438,0.887,7.7,7.2,-18.2
2022,MTRN,Basi,0.128,0.342,0.369,0.578,34.0,-0.8,-11.7
2022,MTUS,Basi,0.557,0.462,0.219,0.390,81.2,-20.3,-3.1
2022,MTX,Basi,0.082,0.292,0.379,0.694,5.8,1.9,-17.8
2022,MUR,Ener,0.975,0.889,0.894,0.992,141.9,37.1,-25.4
2022,MWA,Indu,0.203,0.221,0.416,0.617,2.8,3.3,-18.1
2022,MYE,Cons,0.506,0.506,0.654,0.199,-14.2,49.5,-19.2
2022,MYRG,Indu,0.013,0.085,0.261,0.499,38.1,13.1,-13.6
2022,NBR,Ener,0.104,0.468,0.631,0.324,28.2,50.9,-27.6
2022,NMM,Indu,0.711,0.992,0.998,0.289,31.3,-7.7,-13.6
2022,NOG,Ener,0.978,0.996,0.991,0.591,64.8,31.4,-20.7
2022,NPK,Indu,0.542,0.181,0.161,0.153,-26.6,-5.7,-6.6
2022,NPO,Indu,0.354,0.337,0.199,0.692,38.2,6.8,-13.1
2022,NRP,Ener,0.632,0.803,0.977,0.102,102.9,45.6,-18.5
2022,NVGS,Indu,0.456,0.222,0.367,0.323,21.1,3.1,-8.7
2022,NX,Basi,0.225,0.353,0.373,0.264,-5.8,8.4,-16.2
2022,OII,Ener,0.424,0.239,0.226,0.501,35.5,25.3,-19.7
2022,OMAB,Indu,0.893,0.986,0.882,0.772,24.6,28.2,-12.0
2022,OR,Basi,0.818,0.659,0.022,0.631,8.9,2.5,-16.1
2022,OXM,Cons,0.491,0.716,0.625,0.474,0.0,42.1,-21.2
2022,PAGP,Ener,0.471,0.929,0.910,0.722,32.2,6.8,-19.6
2022,PATK,Cons,0.046,0.730,0.695,0.377,-13.1,6.6,-18.9
2022,POWL,Indu,0.336,0.284,0.144,0.021,-1.8,31.8,-31.3
2022,PR,Ener,0.966,0.907,0.950,0.718,103.6,18.3,-14.2
2022,PRIM,Indu,0.328,0.079,0.190,0.485,-21.3,-0.6,-18.7
2022,PRM,Basi,0.854,0.665,0.001,0.592,0.9,-30.0,-16.4
2022,RDW,Indu,0.486,0.982,0.278,0.036,-21.1,-68.8,-5.6
2022,REAL,Cons,0.357,0.622,0.541,0.210,-75.1,-81.2,-2.3
2022,RERE,Cons,0.049,0.635,0.635,0.306,-79.4,-18.4,-12.1
2022,RES,Ener,0.645,0.886,0.830,0.457,38.1,37.9,-26.9
2022,RGR,Indu,0.500,0.412,0.425,0.403,-4.9,-13.8,-10.4
2022,RIG,Ener,0.388,0.244,0.089,0.660,-5.7,111.1,-25.9
2022,ROAD,Indu,0.397,0.314,0.662,0.469,-9.2,4.7,-18.4
2022,RSI,Cons,0.603,0.950,0.185,0.186,-38.6,-58.8,-7.5
2022,RUSHA,Cons,0.204,0.366,0.254,0.615,22.0,10.8,-17.8
2022,RVLV,Cons,0.368,0.573,0.819,0.878,36.7,-49.2,-6.1
2022,SAH,Cons,0.041,0.428,0.337,0.673,29.8,14.5,-18.4
2022,SB,Indu,0.929,0.611,0.922,0.160,50.0,-29.7,-7.0
2022,SBLK,Indu,0.973,0.838,0.965,0.756,89.7,-16.3,-12.7
2022,SD,Ener,0.934,0.869,0.933,0.154,187.1,-10.9,-11.3
2022,SEI,Ener,0.881,0.890,0.812,0.071,-18.3,-28.1,14.9
2022,SHAK,Cons,0.405,0.681,0.422,0.781,-36.8,-21.9,-9.2
2022,SHOO,Cons,0.239,0.895,0.796,0.849,12.2,-20.8,-12.5
2022,SKY,Cons,0.459,0.642,0.707,0.896,92.4,-8.1,-18.7
2022,SM,Ener,0.902,0.972,0.981,0.936,147.4,-15.1,-13.4
2022,SMP,Cons,0.314,0.288,0.332,0.372,12.9,-13.7,-12.9
2022,SSD,Basi,0.312,0.172,0.739,0.978,5.7,1.6,-16.2
2022,SSRM,Basi,0.553,0.773,0.552,0.953,30.2,-30.7,-8.3
2022,STRL,Indu,0.057,0.311,0.363,0.313,27.4,28.8,-24.3
2022,SUN,Ener,0.417,0.833,0.862,0.858,33.2,11.2,-17.9
2022,SWBI,Indu,0.496,0.720,0.126,0.294,13.3,-40.9,-8.8
2022,SWIM,Indu,0.679,0.901,0.307,0.567,-41.7,-79.1,-2.2
2022,SXC,Basi,0.152,0.306,0.417,0.173,23.8,30.5,-28.0
2022,SXI,Indu,0.171,0.413,0.480,0.409,12.1,22.6,-21.4
2022,TEX,Indu,0.296,0.578,0.507,0.802,13.9,17.3,-20.8
2022,TFPM,Basi,0.959,0.768,0.637,0.606,41.2,8.6,-13.3
2022,TGLS,Basi,0.347,0.480,0.673,0.374,185.5,65.4,-29.0
2022,TH,Indu,0.792,0.729,0.783,0.092,120.9,224.3,-42.8
2022,THO,Cons,0.226,0.655,0.660,0.994,-34.1,6.1,-12.4
2022,THRM,Cons,0.509,0.656,0.139,0.792,18.3,-22.6,-13.5
2022,TPC,Indu,0.038,0.339,0.086,0.184,-38.5,-34.2,-9.6
2022,TRIP,Cons,0.427,0.994,0.856,0.916,-24.0,-16.5,-14.2
2022,TRMD,Ener,0.794,0.698,0.808,0.208,2.5,288.6,-62.8
2022,TRN,Indu,0.636,0.455,0.457,0.774,-3.9,-3.8,-14.1
2022,TROX,Basi,0.301,0.606,0.445,0.876,23.1,-30.1,-11.2
2022,TTI,Ener,0.561,0.621,0.658,0.063,22.6,20.9,-22.8
2022,UFPI,Basi,0.128,0.627,0.678,0.996,31.0,9.3,-19.9
2022,ULH,Indu,0.297,0.488,0.428,0.081,-26.9,154.0,-45.1
2022,URBN,Cons,0.508,0.535,0.430,0.747,-19.8,-0.8,-16.1
2022,USAC,Ener,0.129,0.035,0.403,0.529,10.0,27.1,-21.6
2022,USLM,Basi,0.409,0.153,0.514,0.235,4.5,19.5,-19.7
2022,VET,Ener,0.899,0.691,0.928,0.862,209.2,-37.5,-6.0
2022,VIST,Ener,0.946,0.959,0.962,0.209,156.1,148.4,-37.0
2022,VMI,Indu,0.115,0.155,0.424,0.984,-0.4,42.4,-30.0
2022,VNOM,Ener,0.949,0.946,0.966,0.626,56.0,16.4,-14.3
2022,VSEC,Indu,0.137,0.376,0.618,0.196,25.0,16.9,-15.2
2022,VVX,Indu,0.069,0.252,0.361,0.114,-25.3,15.5,-13.4
2022,WFRD,Ener,0.601,0.417,0.325,0.712,218.2,60.3,-27.7
2022,WGO,Cons,0.485,0.686,0.653,0.577,-22.9,5.8,-14.2
2022,WHD,Ener,0.518,0.864,0.884,0.894,49.4,-4.7,-17.1
2022,WING,Cons,0.173,0.137,0.515,0.987,12.9,2.2,-21.6
2022,WLDN,Indu,0.473,0.207,0.146,0.058,-29.7,-45.5,-6.1
2022,WLFC,Indu,0.530,0.360,0.465,0.199,-10.8,78.4,-12.2
2022,WNC,Indu,0.116,0.575,0.292,0.286,2.3,55.1,-34.8
2022,WOR,Indu,0.481,0.699,0.817,0.597,-2.4,-12.3,-13.2
2022,WRBY,Cons,0.151,0.304,0.090,0.805,-49.2,-52.8,-8.1
2022,WTI,Ener,0.940,0.870,0.982,0.298,72.8,1.5,-7.9
2022,WWW,Cons,0.087,0.615,0.400,0.616,-28.9,-38.1,-7.5
2022,XPEL,Cons,0.146,0.515,0.692,0.615,14.3,6.4,-19.1
2022,XPO,Indu,0.033,0.447,0.076,0.949,-9.8,15.4,-18.3
2022,ZWS,Indu,0.482,0.516,0.050,0.917,47.1,-30.2,-14.2
